demand [cubic meter/hr] at dist606,bulk_species_node [MG] at P @ dist606,bulk_species_node [MG] at Chlorine @ dist606,bulk_species_node [MG] at C_FRA @ dist606,bulk_species_node [MG] at C_SRA @ dist606,demand [cubic meter/hr] at dist1332,bulk_species_node [MG] at P @ dist1332,bulk_species_node [MG] at Chlorine @ dist1332,bulk_species_node [MG] at C_FRA @ dist1332,bulk_species_node [MG] at C_SRA @ dist1332,demand [cubic meter/hr] at dist1915,bulk_species_node [MG] at P @ dist1915,bulk_species_node [MG] at Chlorine @ dist1915,bulk_species_node [MG] at C_FRA @ dist1915,bulk_species_node [MG] at C_SRA @ dist1915
0.539293,0.0,0.0,0.0,0.0,0.0932213,0.0,0.0,0.0,0.0,0.16426067,0.0,0.0,0.0,0.0
0.72714716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3932343,0.0,0.0,0.0,0.0
0.0112139005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23658283,0.0,0.0,0.0,0.0
0.022397656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28475106,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.069919705,0.0,0.0,0.0,0.0,0.3714539,0.0,0.0,0.0,0.0
0.022397656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2894283,0.0,0.0,0.0,0.0
0.019564038,0.0,0.0,0.0,0.0,0.0,0.0,6.2921046e-09,0.0,0.0,0.21207985,0.0,0.0,0.0,0.0
0.1260961,0.0,0.0,0.0,0.0,0.0,0.0,2.523052e-08,0.0,0.0,0.58555824,0.0,0.0,0.0,0.0
0.0,0.0,4.9955517e-08,0.0,0.0,0.0,0.0,3.3357654e-08,0.0,0.0,0.24279583,0.0,0.0,0.0,0.0
0.10086481,0.0,3.5839642e-07,0.0,0.0,0.023301598,0.0,5.9108896e-08,0.0,0.0,0.7186142,0.0,0.0,0.0,0.0
0.0,0.0,4.784135e-07,0.0,0.0,0.011650799,0.0,5.723214e-08,0.0,0.0,0.3399002,0.0,0.0,0.0,0.0
0.0112139005,0.0,4.816255e-07,0.0,0.0,0.06948709,0.0,4.61588e-08,0.0,0.0,0.29948077,0.0,0.0,0.0,0.0
0.03361156,0.0,4.2904557e-07,0.0,0.0,0.15204217,0.0,3.5473803e-08,0.0,0.0,0.1861807,0.0,3.0095468e-12,0.0,0.0
0.0,0.0,4.102356e-07,0.0,0.0,0.123191155,0.0,3.4203023e-08,0.0,0.0,0.19714072,0.0,8.337756e-11,0.0,0.0
0.078437015,0.0,3.47092e-07,0.0,0.0,0.0,0.0,3.2263756e-08,0.0,0.0,0.40279818,0.0,6.639921e-11,0.0,0.0
0.0,0.0,2.6936436e-07,0.0,0.0,0.18645751,0.0,2.5713017e-08,0.0,0.0,0.1228639,0.0,3.8528163e-11,0.0,0.0
0.022397656,0.0,1.7796535e-07,0.0,0.0,0.0,0.0,1.8351018e-08,0.0,0.0,0.24091098,0.0,2.94923e-11,0.0,0.0
0.0,0.0,1.6266434e-07,0.0,0.0,0.0,0.0,1.3192627e-08,0.0,0.0,0.24091098,0.0,2.0592146e-11,0.0,0.0
0.0,0.0,1.7662954e-07,0.0,0.0,0.0,0.0,1.127672e-08,0.0,0.0,0.0,0.0,7.299106e-12,0.0,0.0
0.0,0.0,1.9501303e-07,0.0,0.0,0.011650799,0.0,1.2286539e-08,0.0,0.0,0.021920037,0.0,1.9890374e-12,0.0,0.0
0.078437015,0.0,1.450337e-07,0.0,0.0,0.011650799,0.0,8.884009e-09,0.0,0.0,0.34674147,0.0,6.6331463e-12,0.0,0.0
0.0,0.0,1.3672309e-07,0.0,1.5268554e-08,0.59240806,0.0,8.507394e-09,0.0,5.878987e-10,0.4999723,0.0,7.955916e-12,0.0,5.7731164e-13
0.0,0.0,1.4339572e-07,0.0,1.2327041e-07,0.82122815,0.0,9.467035e-09,0.0,7.0938326e-09,0.28244737,0.0,1.0299433e-11,0.0,9.884741e-12
0.17930183,0.0,2.4262812e-07,0.0,7.120556e-07,0.78913635,0.0,1.7498108e-08,0.0,5.7689967e-08,0.070576936,0.0,1.3962981e-11,0.0,7.120074e-11
0.0112139005,0.0,1.8532889e-07,0.0,1.6150763e-06,0.0,0.0,1.2917543e-08,0.0,1.4025144e-07,0.017033406,0.0,7.0312176e-12,0.0,1.5955139e-10
0.022397656,0.0,1.2557119e-07,0.0,2.8871193e-06,0.0,0.0,8.326741e-09,0.0,2.7869223e-07,0.12307334,0.0,4.770461e-12,0.0,3.7708642e-10
