demand [cubic meter/hr] at dist606,bulk_species_node [MG] at P @ dist606,bulk_species_node [MG] at Chlorine @ dist606,bulk_species_node [MG] at C_FRA @ dist606,bulk_species_node [MG] at C_SRA @ dist606,demand [cubic meter/hr] at dist1332,bulk_species_node [MG] at P @ dist1332,bulk_species_node [MG] at Chlorine @ dist1332,bulk_species_node [MG] at C_FRA @ dist1332,bulk_species_node [MG] at C_SRA @ dist1332,demand [cubic meter/hr] at dist1915,bulk_species_node [MG] at P @ dist1915,bulk_species_node [MG] at Chlorine @ dist1915,bulk_species_node [MG] at C_FRA @ dist1915,bulk_species_node [MG] at C_SRA @ dist1915
0.54004586,0.0,0.0,0.0,0.0,0.093484275,0.0,0.0,0.0,0.0,0.16387898,0.0,0.0,0.0,0.0
0.7281623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39232057,0.0,0.0,0.0,0.0
0.011229556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23603308,0.0,0.0,0.0,0.0
0.022428924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2840894,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.070116945,0.0,0.0,0.0,0.0,0.37059078,0.0,0.0,0.0,0.0
0.022428924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28875574,0.0,0.0,0.0,0.0
0.01959135,0.0,0.0,0.0,0.0,0.0,0.0,6.018358e-09,0.0,0.0,0.21158704,0.0,0.0,0.0,0.0
0.12627213,0.0,0.0,0.0,0.0,0.0,0.0,2.4890372e-08,0.0,0.0,0.5841976,0.0,0.0,0.0,0.0
0.0,0.0,4.8284587e-08,0.0,0.0,0.0,0.0,3.3039523e-08,0.0,0.0,0.24223164,0.0,0.0,0.0,0.0
0.10100563,0.0,3.535982e-07,0.0,0.0,0.02336733,0.0,5.8589006e-08,0.0,0.0,0.7169444,0.0,0.0,0.0,0.0
0.0,0.0,4.732234e-07,0.0,0.0,0.011683665,0.0,5.6708608e-08,0.0,0.0,0.33911037,0.0,0.0,0.0,0.0
0.011229556,0.0,4.774907e-07,0.0,0.0,0.06968311,0.0,4.5706134e-08,0.0,0.0,0.29878485,0.0,0.0,0.0,0.0
0.033658482,0.0,4.253931e-07,0.0,0.0,0.15247107,0.0,3.5103415e-08,0.0,0.0,0.18574807,0.0,2.7259213e-12,0.0,0.0
0.0,0.0,4.0693578e-07,0.0,0.0,0.12353867,0.0,3.3833853e-08,0.0,0.0,0.19668263,0.0,8.263935e-11,0.0,0.0
0.07854652,0.0,3.4455547e-07,0.0,0.0,0.0,0.0,3.1942726e-08,0.0,0.0,0.40186217,0.0,6.5769945e-11,0.0,0.0
0.0,0.0,2.6766142e-07,0.0,0.0,0.18698351,0.0,2.5480999e-08,0.0,0.0,0.122578405,0.0,3.8163455e-11,0.0,0.0
0.022428924,0.0,1.7690289e-07,0.0,0.0,0.0,0.0,1.8190905e-08,0.0,0.0,0.24035117,0.0,2.923484e-11,0.0,0.0
0.0,0.0,1.6182013e-07,0.0,0.0,0.0,0.0,1.30833415e-08,0.0,0.0,0.24035117,0.0,2.0451285e-11,0.0,0.0
0.0,0.0,1.7584854e-07,0.0,0.0,0.0,0.0,1.1199982e-08,0.0,0.0,0.0,0.0,7.265063e-12,0.0,0.0
0.0,0.0,1.9386623e-07,0.0,0.0,0.011683665,0.0,1.21844e-08,0.0,0.0,0.021869102,0.0,1.9786616e-12,0.0,0.0
0.07854652,0.0,1.4384909e-07,0.0,0.0,0.011683665,0.0,8.78912e-09,0.0,0.0,0.34593576,0.0,6.5764837e-12,0.0,0.0
0.0,0.0,1.3555474e-07,0.0,1.2636354e-08,0.5940792,0.0,8.405588e-09,0.0,4.844123e-10,0.49881056,0.0,7.889162e-12,0.0,4.767524e-13
0.0,0.0,1.4220527e-07,0.0,1.0360698e-07,0.8235448,0.0,9.355869e-09,0.0,5.9387686e-09,0.28179103,0.0,1.0210376e-11,0.0,8.2826775e-12
0.17955214,0.0,2.4073768e-07,0.0,6.03807e-07,0.79136246,0.0,1.731337e-08,0.0,4.871661e-08,0.070412934,0.0,1.382911e-11,0.0,5.991752e-11
0.011229556,0.0,1.8349058e-07,0.0,1.3718885e-06,0.0,0.0,1.2749926e-08,0.0,1.1856005e-07,0.016993824,0.0,6.953835e-12,0.0,1.3428364e-10
0.022428924,0.0,1.2450016e-07,0.0,2.4585188e-06,0.0,0.0,8.2259355e-09,0.0,2.3615728e-07,0.12278735,0.0,4.7191964e-12,0.0,3.179632e-10
0.0,0.0,1.1665621e-07,0.0,4.3854475e-06,0.02336733,0.0,6.4908705e-09,0.0,4.419713e-07,0.1503675,0.0,5.822106e-10,0.0,7.2217766e-08
