pressure [meter] at 10,pressure [meter] at 11,pressure [meter] at 12,pressure [meter] at 13,pressure [meter] at 21,pressure [meter] at 22,pressure [meter] at 23,pressure [meter] at 31,pressure [meter] at 32,pressure [meter] at 9,pressure [meter] at 2,flow [cubic meter/hr] at 10,flow [cubic meter/hr] at 11,flow [cubic meter/hr] at 12,flow [cubic meter/hr] at 21,flow [cubic meter/hr] at 22,flow [cubic meter/hr] at 31,flow [cubic meter/hr] at 110,flow [cubic meter/hr] at 111,flow [cubic meter/hr] at 112,flow [cubic meter/hr] at 113,flow [cubic meter/hr] at 121,flow [cubic meter/hr] at 122,flow [cubic meter/hr] at 9,bulk_species_node [MG] at Chlorine @ 10,bulk_species_node [MG] at Chlorine @ 11,bulk_species_node [MG] at Chlorine @ 12,bulk_species_node [MG] at Chlorine @ 13,bulk_species_node [MG] at Chlorine @ 21,bulk_species_node [MG] at Chlorine @ 22,bulk_species_node [MG] at Chlorine @ 23,bulk_species_node [MG] at Chlorine @ 31,bulk_species_node [MG] at Chlorine @ 32,bulk_species_node [MG] at AsIII @ 10,bulk_species_node [MG] at AsIII @ 11,bulk_species_node [MG] at AsIII @ 12,bulk_species_node [MG] at AsIII @ 13,bulk_species_node [MG] at AsIII @ 21,bulk_species_node [MG] at AsIII @ 22,bulk_species_node [MG] at AsIII @ 23,bulk_species_node [MG] at AsIII @ 31,bulk_species_node [MG] at AsIII @ 32,bulk_species_node [MG] at AsIII @ 9,bulk_species_node [MG] at AsIII @ 2
239.45773,173.69336,83.50022,85.99497,123.79449,93.018074,93.41939,117.102325,101.00694,0.0,36.576,1809.7784,1379.6793,-52.030094,317.30423,88.2533,53.35262,-1659.0298,407.25473,-246.95488,-66.04911,66.99293,-41.592216,1809.7784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241.8229,177.24673,87.95805,90.541016,128.50877,97.70722,98.09888,122.11604,106.16919,0.0,41.03384,1792.0487,1372.4369,-54.531883,317.43753,88.66251,53.023823,-1659.0262,402.40866,-250.78801,-66.851494,65.35733,-42.430885,1792.0487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.98258,84.98258,88.15539,89.48641,87.77841,89.35357,90.86196,87.42311,84.31149,0.0,42.444675,-0.00019197869,-38.749844,21.74768,-9.7597,8.771348,3.0115976,119.98352,22.69922,43.872726,9.043087,13.7278185,7.056247,0.0,0.0,0.0,0.45104483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.66886,84.66886,87.833984,89.20918,87.494225,89.07899,90.58674,87.19446,84.12671,0.0,42.12228,-0.00019152935,-37.444225,18.89992,-10.709803,8.963289,1.6017312,112.8434,21.222448,40.347595,8.976799,12.524167,6.2931633,0.0,0.0,0.0,0.50006163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.38916,84.38916,87.5321,88.91034,87.25477,88.82067,90.32769,86.993546,83.91412,0.0,41.81907,-0.00018971381,-33.430298,18.690254,-8.762299,9.18002,2.057841,102.71897,19.056328,36.813004,7.5643344,11.62714,5.8724313,0.0,0.0,0.0,0.53170276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.117546,84.117546,87.25675,88.66008,87.00277,88.570114,90.080185,86.77065,83.691696,0.0,41.54306,-0.00018971428,-32.714165,16.877846,-8.924605,8.248531,2.0412416,97.339134,17.92103,34.666267,7.45817,10.908485,5.6004214,0.0,0.0,0.0,0.5841096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83.858795,83.858795,86.99511,88.38898,86.73277,88.300545,89.810524,86.47462,83.40797,0.0,41.28151,-0.00018834425,-32.149567,17.580114,-8.971152,8.276472,1.552885,98.1188,18.57899,35.364758,7.401855,11.553148,5.7387223,0.0,0.0,0.0,0.6163927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83.5866,83.5866,86.73114,88.1157,86.46129,88.02971,89.54146,86.17439,83.10046,0.0,41.01786,-0.0001869671,-33.73292,18.248222,-9.042691,7.69631,1.85523,100.74321,18.538092,35.960377,7.236204,12.23085,6.0843525,0.0,0.0,0.0,0.6114947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83.29057,83.29057,86.45874,87.8231,86.110435,87.69516,89.20706,85.77347,82.69421,0.0,40.74716,-0.00018696566,-37.96659,19.631086,-10.706393,7.6453433,2.052178,113.804756,21.503798,41.012558,8.762585,13.340701,6.715993,0.0,0.0,0.0,0.595565,0.0,0.0,0.45100534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82.976204,82.976204,86.15126,87.462524,85.755646,87.32313,88.82508,85.37695,82.28056,0.0,40.44137,-0.00018604129,-39.12602,22.923107,-8.939478,10.569399,2.5980253,125.581116,23.484085,45.751873,9.46221,14.208613,7.0601797,0.0,0.0,0.0,0.52721125,0.0,0.0,0.50000864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
