bulk_species_node [MG] at P @ dist356,bulk_species_node [MG] at Chlorine @ dist356,bulk_species_node [MG] at P @ dist399,bulk_species_node [MG] at Chlorine @ dist399,bulk_species_node [MG] at P @ dist485,bulk_species_node [MG] at Chlorine @ dist485,bulk_species_node [MG] at P @ dist606,bulk_species_node [MG] at Chlorine @ dist606,bulk_species_node [MG] at P @ dist1028,bulk_species_node [MG] at Chlorine @ dist1028,bulk_species_node [MG] at P @ dist1332,bulk_species_node [MG] at Chlorine @ dist1332,bulk_species_node [MG] at P @ dist1363,bulk_species_node [MG] at Chlorine @ dist1363,bulk_species_node [MG] at P @ dist1459,bulk_species_node [MG] at Chlorine @ dist1459,bulk_species_node [MG] at P @ dist1464,bulk_species_node [MG] at Chlorine @ dist1464,bulk_species_node [MG] at P @ dist1915,bulk_species_node [MG] at Chlorine @ dist1915
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.128893e-05,0.0,0.0,0.0,1.2664105e-05,0.0,2.562271e-06,0.0,1.0331622e-06,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1831415e-05,0.0,0.0,0.0,2.9844345e-05,0.0,8.341674e-06,0.0,3.827879e-06,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.062501e-05,0.0,8.081022e-11,0.0,2.8922543e-05,0.0,8.127253e-06,0.0,3.7600892e-06,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2104074e-05,0.0,1.797974e-08,0.0,2.7386104e-05,0.0,7.4588647e-06,0.0,3.3625217e-06,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0819343e-08,0.0,6.075673e-05,0.0,3.445471e-08,0.0,2.8312157e-05,0.0,8.291768e-06,0.0,3.7640123e-06,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3619002e-07,0.0,5.9535498e-05,0.0,3.356988e-08,0.0,2.895577e-05,0.0,8.345863e-06,0.0,3.868349e-06,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.4724691e-10,0.0,2.873712e-07,0.0,6.051278e-05,0.0,4.1705434e-08,0.0,2.8909953e-05,0.0,8.077169e-06,0.0,3.6833046e-06,0.0,0.0
0.0,4.031829e-06,0.0,3.6331219e-10,0.0,9.409485e-08,0.0,4.528286e-07,0.0,6.268138e-05,0.0,6.2077234e-08,0.0,2.7630102e-05,0.0,8.0660475e-06,0.0,3.6580561e-06,0.0,0.0
0.0,5.254129e-06,0.0,7.171588e-10,0.0,1.5957554e-07,0.0,4.7462018e-07,0.0,6.374393e-05,0.0,5.4889654e-08,0.0,2.4747862e-05,0.0,6.469365e-06,0.0,2.8365653e-06,0.0,2.5196672e-12
0.0,4.916669e-06,0.0,6.5917793e-10,0.0,1.750918e-07,0.0,4.0863185e-07,0.0,6.186969e-05,0.0,4.7167777e-08,0.0,2.6721436e-05,0.0,6.9867915e-06,0.0,3.0725032e-06,0.0,1.1339997e-11
0.0,5.2747496e-06,0.0,7.038459e-10,0.0,2.170544e-07,0.0,4.4023963e-07,0.0,6.323834e-05,0.0,4.739246e-08,0.0,2.6099699e-05,0.0,6.880624e-06,0.0,2.996964e-06,0.0,2.5938515e-11
0.0,4.6868568e-06,0.0,3.8953596e-10,0.0,1.895235e-07,0.0,3.323311e-07,0.0,6.1733816e-05,0.0,3.4884923e-08,0.0,2.6341628e-05,0.0,6.9098423e-06,0.0,2.9733715e-06,0.0,6.046161e-11
0.0,3.9947395e-06,0.0,1.8761923e-10,0.0,1.2786907e-07,0.0,2.3645686e-07,0.0,6.0603234e-05,0.0,2.3307697e-08,0.0,2.5225077e-05,0.0,6.3893613e-06,0.0,2.6136468e-06,0.0,2.9409322e-11
0.0,3.7440732e-06,0.0,1.4106746e-10,0.0,1.08043096e-07,0.0,2.3085539e-07,0.0,5.8200607e-05,0.0,1.9678868e-08,0.0,2.8013743e-05,0.0,7.523931e-06,0.0,3.0972167e-06,0.0,1.3813113e-11
0.0,3.5439396e-06,0.0,1.3872155e-10,0.0,9.886068e-08,0.0,1.8326715e-07,0.0,6.020603e-05,0.0,1.5949167e-08,0.0,2.4064066e-05,0.0,6.168192e-06,0.0,2.4603398e-06,0.0,1.2137147e-11
0.0,3.6862125e-06,0.0,2.0003561e-10,0.0,9.633161e-08,0.0,1.7029161e-07,0.0,6.0435472e-05,0.0,1.3959683e-08,0.0,2.5106983e-05,0.0,6.4556175e-06,0.0,2.6355997e-06,0.0,2.2691297e-11
0.0,3.537667e-06,0.0,9.2348434e-11,0.0,7.289125e-08,0.0,1.2772011e-07,0.0,6.1272716e-05,0.0,1.23559545e-08,0.0,2.3719227e-05,0.0,6.0152574e-06,0.0,2.325766e-06,0.0,2.7846394e-11
0.0,3.3029655e-06,0.0,5.6248575e-11,0.0,6.227486e-08,0.0,1.2190176e-07,0.0,6.146977e-05,0.0,1.1497217e-08,0.0,2.1990973e-05,0.0,5.090745e-06,0.0,1.849749e-06,0.0,1.6544016e-11
0.0,3.0421793e-06,0.0,9.7228094e-11,0.0,5.939089e-08,0.0,9.1102436e-08,0.0,6.238946e-05,0.0,7.956008e-09,0.0,1.9255196e-05,0.0,4.0762006e-06,0.0,1.4047358e-06,0.0,7.591222e-12
0.0,3.2759776e-06,0.0,8.2782683e-11,0.0,6.205981e-08,0.0,9.530955e-08,0.0,6.261801e-05,0.0,5.9013514e-09,0.0,2.0830605e-05,0.0,4.6932964e-06,0.0,1.6017041e-06,0.0,2.025158e-10
0.0,3.2423995e-06,0.0,6.3424654e-11,0.0,6.657091e-08,0.0,1.0409228e-07,0.0,6.108888e-05,0.0,6.2712595e-09,0.0,2.2377513e-05,0.0,5.1107227e-06,0.0,1.8374043e-06,0.0,1.4850168e-09
0.0,3.1468455e-06,0.0,9.762995e-11,0.0,6.210446e-08,0.0,8.691155e-08,0.0,6.2663494e-05,0.0,6.5055734e-09,0.0,2.0631209e-05,0.0,4.514996e-06,0.0,1.5711352e-06,0.0,1.3327995e-09
0.0,3.4771122e-06,0.0,1.1846477e-10,0.0,6.622382e-08,0.0,1.058041e-07,0.0,6.412675e-05,0.0,6.558523e-09,0.0,2.0545747e-05,0.0,4.511119e-06,0.0,1.5978732e-06,0.0,1.5465376e-09
0.0,3.0258545e-06,0.0,3.8800123e-11,0.0,5.372173e-08,0.0,8.674859e-08,0.0,6.346906e-05,0.0,4.546471e-09,0.0,1.8298571e-05,0.0,3.5387432e-06,0.0,1.1987127e-06,0.0,9.798047e-10
0.0,2.9821663e-06,0.0,1.5614543e-11,0.0,5.0008783e-08,0.0,8.166139e-08,0.0,6.1715706e-05,0.0,4.953497e-09,0.0,2.1329399e-05,0.0,4.4448457e-06,0.0,1.5602996e-06,0.0,1.2391982e-09
0.0,2.9288367e-06,0.0,4.9889117e-11,0.0,4.861701e-08,0.0,7.386746e-08,0.0,6.332575e-05,0.0,4.681515e-09,0.0,1.9306097e-05,0.0,3.852136e-06,0.0,1.3104377e-06,0.0,9.934225e-10
0.0,3.3551028e-06,0.0,2.5677639e-11,0.0,6.930738e-08,0.0,1.0157105e-07,0.0,6.379391e-05,0.0,6.651093e-09,0.0,2.1000109e-05,0.0,4.567982e-06,0.0,1.6224644e-06,0.0,1.4609925e-09
0.0,3.830253e-06,0.0,6.80137e-11,0.0,7.871585e-08,0.0,1.4372431e-07,0.0,6.536095e-05,0.0,1.0507394e-08,0.0,2.0427906e-05,0.0,4.618323e-06,0.0,1.6430097e-06,0.0,1.5144425e-09
0.0,4.138333e-06,0.0,1.6394391e-10,0.0,1.0946004e-07,0.0,1.9178464e-07,0.0,6.551487e-05,0.0,1.3197637e-08,0.0,2.0982063e-05,0.0,4.6841806e-06,0.0,1.6805777e-06,0.0,1.5258071e-09
0.0,3.329254e-06,0.0,1.483794e-10,0.0,7.701745e-08,0.0,1.3356843e-07,0.0,6.1407714e-05,0.0,8.791267e-09,0.0,2.0802916e-05,0.0,4.638646e-06,0.0,1.6607947e-06,0.0,1.495862e-09
