pressure [meter] at 2,pressure [meter] at 3,pressure [meter] at 4,pressure [meter] at 5,pressure [meter] at 6,pressure [meter] at 7,pressure [meter] at 8,pressure [meter] at 9,pressure [meter] at 10,pressure [meter] at 11,pressure [meter] at 12,pressure [meter] at 13,pressure [meter] at 14,pressure [meter] at 15,pressure [meter] at 16,pressure [meter] at 17,pressure [meter] at 18,pressure [meter] at 19,pressure [meter] at 20,pressure [meter] at 21,pressure [meter] at 22,pressure [meter] at 23,pressure [meter] at 24,pressure [meter] at 25,pressure [meter] at 26,pressure [meter] at 27,pressure [meter] at 28,pressure [meter] at 29,pressure [meter] at 30,pressure [meter] at 31,pressure [meter] at 32,pressure [meter] at 1,flow [cubic meter/hr] at 1,flow [cubic meter/hr] at 2,flow [cubic meter/hr] at 3,flow [cubic meter/hr] at 4,flow [cubic meter/hr] at 5,flow [cubic meter/hr] at 6,flow [cubic meter/hr] at 7,flow [cubic meter/hr] at 8,flow [cubic meter/hr] at 9,flow [cubic meter/hr] at 10,flow [cubic meter/hr] at 11,flow [cubic meter/hr] at 12,flow [cubic meter/hr] at 13,flow [cubic meter/hr] at 14,flow [cubic meter/hr] at 15,flow [cubic meter/hr] at 16,flow [cubic meter/hr] at 17,flow [cubic meter/hr] at 18,flow [cubic meter/hr] at 19,flow [cubic meter/hr] at 20,flow [cubic meter/hr] at 21,flow [cubic meter/hr] at 22,flow [cubic meter/hr] at 23,flow [cubic meter/hr] at 24,flow [cubic meter/hr] at 25,flow [cubic meter/hr] at 26,flow [cubic meter/hr] at 27,flow [cubic meter/hr] at 28,flow [cubic meter/hr] at 29,flow [cubic meter/hr] at 30,flow [cubic meter/hr] at 31,flow [cubic meter/hr] at 32,flow [cubic meter/hr] at 33,flow [cubic meter/hr] at 34,bulk_species_node [MG] at Chlorine @ 2,bulk_species_node [MG] at Chlorine @ 3,bulk_species_node [MG] at Chlorine @ 4,bulk_species_node [MG] at Chlorine @ 5,bulk_species_node [MG] at Chlorine @ 6,bulk_species_node [MG] at Chlorine @ 7,bulk_species_node [MG] at Chlorine @ 8,bulk_species_node [MG] at Chlorine @ 9,bulk_species_node [MG] at Chlorine @ 10,bulk_species_node [MG] at Chlorine @ 11,bulk_species_node [MG] at Chlorine @ 12,bulk_species_node [MG] at Chlorine @ 13,bulk_species_node [MG] at Chlorine @ 14,bulk_species_node [MG] at Chlorine @ 15,bulk_species_node [MG] at Chlorine @ 16,bulk_species_node [MG] at Chlorine @ 17,bulk_species_node [MG] at Chlorine @ 18,bulk_species_node [MG] at Chlorine @ 19,bulk_species_node [MG] at Chlorine @ 20,bulk_species_node [MG] at Chlorine @ 21,bulk_species_node [MG] at Chlorine @ 22,bulk_species_node [MG] at Chlorine @ 23,bulk_species_node [MG] at Chlorine @ 24,bulk_species_node [MG] at Chlorine @ 25,bulk_species_node [MG] at Chlorine @ 26,bulk_species_node [MG] at Chlorine @ 27,bulk_species_node [MG] at Chlorine @ 28,bulk_species_node [MG] at Chlorine @ 29,bulk_species_node [MG] at Chlorine @ 30,bulk_species_node [MG] at Chlorine @ 31,bulk_species_node [MG] at Chlorine @ 32,bulk_species_node [MG] at Chlorine @ 1,bulk_species_node [MG] at AsIII @ 2,bulk_species_node [MG] at AsIII @ 3,bulk_species_node [MG] at AsIII @ 4,bulk_species_node [MG] at AsIII @ 5,bulk_species_node [MG] at AsIII @ 6,bulk_species_node [MG] at AsIII @ 7,bulk_species_node [MG] at AsIII @ 8,bulk_species_node [MG] at AsIII @ 9,bulk_species_node [MG] at AsIII @ 10,bulk_species_node [MG] at AsIII @ 11,bulk_species_node [MG] at AsIII @ 12,bulk_species_node [MG] at AsIII @ 13,bulk_species_node [MG] at AsIII @ 14,bulk_species_node [MG] at AsIII @ 15,bulk_species_node [MG] at AsIII @ 16,bulk_species_node [MG] at AsIII @ 17,bulk_species_node [MG] at AsIII @ 18,bulk_species_node [MG] at AsIII @ 19,bulk_species_node [MG] at AsIII @ 20,bulk_species_node [MG] at AsIII @ 21,bulk_species_node [MG] at AsIII @ 22,bulk_species_node [MG] at AsIII @ 23,bulk_species_node [MG] at AsIII @ 24,bulk_species_node [MG] at AsIII @ 25,bulk_species_node [MG] at AsIII @ 26,bulk_species_node [MG] at AsIII @ 27,bulk_species_node [MG] at AsIII @ 28,bulk_species_node [MG] at AsIII @ 29,bulk_species_node [MG] at AsIII @ 30,bulk_species_node [MG] at AsIII @ 31,bulk_species_node [MG] at AsIII @ 32,bulk_species_node [MG] at AsIII @ 1
68.90962,58.073246,56.53795,54.43335,52.44823,51.99437,51.40389,50.860107,50.460022,49.986073,49.66908,48.22898,46.778328,46.307568,46.148186,48.55475,54.51981,56.86458,53.272167,50.80205,48.689106,50.919468,48.817036,46.98464,45.88395,45.77925,47.87805,45.658955,44.80358,44.877247,45.221577,0.0,11931.632,11358.552,4692.845,4606.5874,4090.5203,3480.8708,2651.7495,2390.276,2062.4907,1134.6106,840.05206,556.6189,622.80005,267.03433,71.97782,229.08342,-811.80853,-1547.8468,-1583.1227,4605.4,790.2848,299.64252,3080.0024,1974.0508,1446.8882,-602.4925,-81.98529,99.932045,500.5937,330.9756,98.57944,-116.85597,182.66258,733.16034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.90962,58.073246,56.537945,54.43335,52.448227,51.99437,51.40389,50.860107,50.460022,49.98607,49.66908,48.22898,46.778328,46.307564,46.148182,48.554745,54.519806,56.864574,53.272163,50.802048,48.689102,50.919464,48.817036,46.984634,45.88395,45.77925,47.87805,45.65895,44.803577,44.877243,45.221577,0.0,11931.633,11358.552,4692.8457,4606.588,4090.5205,3480.871,2651.7495,2390.276,2062.4907,1134.6107,840.05206,556.61896,622.8001,267.03436,71.97782,229.08344,-811.8086,-1547.8469,-1583.1228,4605.4004,790.2848,299.64252,3080.0027,1974.0508,1446.8883,-602.4925,-81.9853,99.93205,500.59372,330.97562,98.57944,-116.85598,182.66261,733.1604,0.5028164,0.5017877,0.50164545,0.2519606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4964918,0.5016914,0.13668126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50285906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.11037,60.24889,59.070133,57.452534,55.924923,55.57593,55.101765,54.666744,54.345264,53.993214,53.75005,52.737846,51.276524,50.80073,50.5717,52.15626,57.013145,59.148193,56.218807,53.970875,52.145145,54.34913,52.62765,51.199627,50.41974,50.307507,51.92317,50.175808,49.42608,49.48032,49.738705,0.0,10690.204,10189.262,4068.7935,3996.35,3550.9536,3020.477,2355.5366,2118.9304,1832.7267,966.32587,727.99713,460.1268,564.47504,268.57162,87.54164,182.80893,-726.53845,-1471.4854,-1505.1176,4190.03,751.0707,276.9124,2720.5918,1772.0631,1264.6372,-500.215,-85.12092,83.444984,443.06375,290.90518,91.80645,-99.05242,156.42743,662.3952,0.5028164,0.50239545,0.5006633,0.50046563,0.4973896,0.44692484,0.010657256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4973991,0.5004898,0.50213,0.5003839,0.45000353,0.15653092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50285906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.11037,60.248886,59.070133,57.45253,55.924923,55.57593,55.10176,54.666744,54.34526,53.99321,53.75005,52.737846,51.276524,50.800728,50.5717,52.156258,57.01314,59.14819,56.218803,53.970875,52.14514,54.34913,52.62765,51.199627,50.41974,50.307503,51.923164,50.175808,49.426075,49.480316,49.7387,0.0,10690.204,10189.262,4068.7935,3996.3503,3550.9539,3020.477,2355.5369,2118.9307,1832.7268,966.32587,727.9972,460.12683,564.47504,268.57166,87.54165,182.80894,-726.5385,-1471.4854,-1505.1176,4190.03,751.0707,276.9124,2720.592,1772.0632,1264.6373,-500.21503,-85.120926,83.44499,443.06378,290.9052,91.80645,-99.05244,156.42746,662.3952,0.56120175,0.5605146,0.55948913,0.5056006,0.49723604,0.49723604,0.495424,0.2695578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.497395,0.5577482,0.56004614,0.49907216,0.49730647,0.49640527,0.49562868,0.09371953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5612549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.296196,62.30024,61.328476,59.99463,58.724358,58.440887,58.05656,57.711548,57.45808,57.171387,56.965427,56.03963,54.96388,54.619934,54.517357,56.034943,59.82312,61.455856,59.28626,57.639355,56.35334,57.73301,56.32845,55.186398,54.50671,54.3694,55.81533,54.429283,53.865,53.907337,54.10505,0.0,9419.766,8968.323,3665.918,3601.089,3214.3018,2699.6797,2102.9417,1869.6447,1611.9729,864.8947,665.5697,438.4829,504.7,225.40437,56.735275,178.5955,-635.30524,-1273.0791,-1304.3859,3581.698,634.92804,229.17413,2461.4043,1587.6984,1120.8914,-464.41827,-94.91256,61.01659,390.2406,256.70212,78.74762,-86.646835,135.37888,563.074,0.5612017,0.5605142,0.55960023,0.55803066,0.5520953,0.5198504,0.49480522,0.49417824,0.44810328,0.00110823,0.0,0.0,0.20201759,0.0025414946,7.2152266e-06,0.5545849,0.55831915,0.56004524,0.55793065,0.53310186,0.497996,0.49420723,0.49284768,0.15766484,0.0,7.599792e-07,0.49254066,0.0,0.0,0.0,0.0,0.56125486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.296196,62.30024,61.328476,59.99463,58.724354,58.440887,58.05656,57.711548,57.458076,57.171387,56.965424,56.03963,54.963875,54.61993,54.517357,56.034943,59.82312,61.455856,59.286255,57.639355,56.35334,57.73301,56.32845,55.186394,54.506706,54.369396,55.815327,54.42928,53.864998,53.907333,54.105045,0.0,9419.766,8968.324,3665.9182,3601.0894,3214.302,2699.68,2102.942,1869.6448,1611.9729,864.8948,665.56976,438.48294,504.70004,225.4044,56.73528,178.59552,-635.3053,-1273.0792,-1304.386,3581.6982,634.9281,229.17415,2461.4045,1587.6985,1120.8914,-464.4183,-94.91257,61.016598,390.24063,256.70215,78.74762,-86.64684,135.3789,563.07404,0.63688254,0.6358165,0.6334043,0.5564607,0.5545555,0.5544106,0.5504545,0.49331704,0.4912418,0.44531137,0.0,0.0,0.48994175,0.4420477,0.004287897,0.554737,0.6204648,0.63537794,0.5564026,0.55481017,0.553108,0.5483318,0.49246493,0.4895736,0.38759202,0.030588092,0.49116036,0.029323706,0.0,0.0,0.43338263,0.636951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.434,63.796677,63.01743,61.948223,60.925682,60.691727,60.384583,60.098427,59.883556,59.63582,59.457493,58.670815,57.899197,57.63626,57.56246,58.721233,61.763054,63.104973,61.32647,59.96727,58.841557,60.07296,58.95597,58.054226,57.557972,57.470425,58.513184,57.346703,56.877556,56.940144,57.164623,0.0,8374.154,7981.3687,3253.9365,3195.757,2858.998,2433.849,1863.1924,1690.0444,1474.3964,799.3193,615.7524,401.5762,446.07678,194.97719,47.49399,154.38718,-564.3214,-1145.1343,-1171.2106,3216.8645,572.4009,213.27824,2192.328,1402.967,986.6469,-391.87604,-74.43702,47.220207,349.0528,233.87648,71.27536,-107.011116,144.98676,506.74982,0.6368825,0.6358155,0.63448024,0.6328289,0.59505105,0.5576997,0.55127907,0.5496727,0.49688137,0.48824018,0.06163139,8.58882e-06,0.4882833,0.48814645,0.42177856,0.5914796,0.63321936,0.63537633,0.63134193,0.5534036,0.5530857,0.5513601,0.5493004,0.48908272,0.48800012,0.2963075,0.54498905,0.4867212,0.00084475055,0.017889181,0.48800012,0.63695097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.434,63.796673,63.017426,61.948223,60.92568,60.691727,60.384583,60.098423,59.883556,59.63582,59.457493,58.670815,57.899197,57.636257,57.56246,58.721233,61.763054,63.104973,61.326466,59.967266,58.841553,60.07296,58.955967,58.054226,57.557972,57.47042,58.51318,57.3467,56.877552,56.94014,57.164623,0.0,8374.154,7981.369,3253.9368,3195.7573,2858.9983,2433.8494,1863.1925,1690.0447,1474.3965,799.31934,615.7524,401.5762,446.0768,194.9772,47.493996,154.38719,-564.3215,-1145.1344,-1171.2107,3216.8647,572.40094,213.27826,2192.3281,1402.9672,986.64703,-391.87607,-74.43703,47.220215,349.05283,233.8765,71.27537,-107.01113,144.98679,506.74988,0.7163952,0.71527684,0.7092767,0.6311801,0.6290028,0.6277454,0.5852442,0.5493795,0.54645747,0.49132073,0.47967294,8.535307e-06,0.54037744,0.48998258,0.4846257,0.62913805,0.6774923,0.7140561,0.6312922,0.62737656,0.6270676,0.55132496,0.5478716,0.5448343,0.48627037,0.29837036,0.547873,0.48506477,0.28306553,0.48337144,0.48726806,0.71648186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.49972,64.55311,63.85788,62.90207,62.000935,61.799057,61.53673,61.299595,61.12795,60.92743,60.78383,60.10225,59.502617,59.239746,59.132336,59.966743,62.76474,63.94381,62.406982,61.100452,59.968796,61.36959,60.399136,59.598904,59.129387,59.04467,59.960007,58.99425,58.625496,58.673286,58.8504,0.0,7834.299,7437.489,3059.5332,3008.043,2670.3933,2247.5671,1711.0767,1526.9792,1306.023,713.0631,547.7991,371.65414,400.50385,194.95168,58.163715,129.30148,-539.4278,-1067.869,-1093.6777,2981.6272,560.3148,213.88573,1979.3813,1300.379,925.0301,-380.32977,-73.12816,45.99522,330.48206,211.2052,62.585945,-92.50909,127.570366,461.63162,0.71639514,0.7152767,0.71302533,0.7105724,0.633165,0.62716305,0.625259,0.60582757,0.5460752,0.54297155,0.4821726,8.482128e-06,0.5442877,0.5430629,0.5092662,0.63297784,0.71242046,0.71405196,0.71011865,0.62731695,0.6269774,0.6239324,0.58486646,0.54437876,0.54210544,0.45325944,0.54662234,0.5150048,0.29020196,0.48203728,0.54210544,0.71648175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.49972,64.55311,63.85788,62.90207,62.00093,61.799053,61.53673,61.299595,61.127945,60.92743,60.78383,60.10225,59.502617,59.239742,59.13233,59.966743,62.76474,63.94381,62.40698,61.100452,59.968792,61.369587,60.39913,59.598904,59.129387,59.044666,59.960007,58.99425,58.625492,58.673286,58.8504,0.0,7834.2993,7437.4893,3059.5334,3008.0432,2670.3936,2247.5671,1711.0768,1526.9795,1306.0231,713.0632,547.7991,371.65417,400.50388,194.9517,58.163723,129.3015,-539.42786,-1067.869,-1093.6777,2981.6274,560.3148,213.88576,1979.3816,1300.3792,925.0302,-380.3298,-73.12817,45.99523,330.4821,211.20522,62.58595,-92.5091,127.5704,461.63168,0.76575506,0.7645596,0.75818104,0.71009135,0.70678353,0.7055779,0.6245539,0.621126,0.60255635,0.54243475,0.491681,8.42928e-06,0.55138475,0.5425141,0.5342326,0.70650387,0.7297365,0.76316,0.709603,0.7054401,0.6838793,0.6234085,0.6211934,0.54626,0.5409201,0.5153973,0.61973715,0.54103905,0.47610483,0.50215375,0.54091954,0.76585406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
