pressure [meter] at 2,pressure [meter] at 3,pressure [meter] at 4,pressure [meter] at 5,pressure [meter] at 6,pressure [meter] at 7,pressure [meter] at 8,pressure [meter] at 9,pressure [meter] at 10,pressure [meter] at 11,pressure [meter] at 12,pressure [meter] at 13,pressure [meter] at 14,pressure [meter] at 15,pressure [meter] at 16,pressure [meter] at 17,pressure [meter] at 18,pressure [meter] at 19,pressure [meter] at 20,pressure [meter] at 21,pressure [meter] at 22,pressure [meter] at 23,pressure [meter] at 24,pressure [meter] at 25,pressure [meter] at 26,pressure [meter] at 27,pressure [meter] at 28,pressure [meter] at 29,pressure [meter] at 30,pressure [meter] at 31,pressure [meter] at 32,pressure [meter] at 1,flow [cubic meter/hr] at 1,flow [cubic meter/hr] at 2,flow [cubic meter/hr] at 3,flow [cubic meter/hr] at 4,flow [cubic meter/hr] at 5,flow [cubic meter/hr] at 6,flow [cubic meter/hr] at 7,flow [cubic meter/hr] at 8,flow [cubic meter/hr] at 9,flow [cubic meter/hr] at 10,flow [cubic meter/hr] at 11,flow [cubic meter/hr] at 12,flow [cubic meter/hr] at 13,flow [cubic meter/hr] at 14,flow [cubic meter/hr] at 15,flow [cubic meter/hr] at 16,flow [cubic meter/hr] at 17,flow [cubic meter/hr] at 18,flow [cubic meter/hr] at 19,flow [cubic meter/hr] at 20,flow [cubic meter/hr] at 21,flow [cubic meter/hr] at 22,flow [cubic meter/hr] at 23,flow [cubic meter/hr] at 24,flow [cubic meter/hr] at 25,flow [cubic meter/hr] at 26,flow [cubic meter/hr] at 27,flow [cubic meter/hr] at 28,flow [cubic meter/hr] at 29,flow [cubic meter/hr] at 30,flow [cubic meter/hr] at 31,flow [cubic meter/hr] at 32,flow [cubic meter/hr] at 33,flow [cubic meter/hr] at 34,bulk_species_node [MG] at Chlorine @ 2,bulk_species_node [MG] at Chlorine @ 3,bulk_species_node [MG] at Chlorine @ 4,bulk_species_node [MG] at Chlorine @ 5,bulk_species_node [MG] at Chlorine @ 6,bulk_species_node [MG] at Chlorine @ 7,bulk_species_node [MG] at Chlorine @ 8,bulk_species_node [MG] at Chlorine @ 9,bulk_species_node [MG] at Chlorine @ 10,bulk_species_node [MG] at Chlorine @ 11,bulk_species_node [MG] at Chlorine @ 12,bulk_species_node [MG] at Chlorine @ 13,bulk_species_node [MG] at Chlorine @ 14,bulk_species_node [MG] at Chlorine @ 15,bulk_species_node [MG] at Chlorine @ 16,bulk_species_node [MG] at Chlorine @ 17,bulk_species_node [MG] at Chlorine @ 18,bulk_species_node [MG] at Chlorine @ 19,bulk_species_node [MG] at Chlorine @ 20,bulk_species_node [MG] at Chlorine @ 21,bulk_species_node [MG] at Chlorine @ 22,bulk_species_node [MG] at Chlorine @ 23,bulk_species_node [MG] at Chlorine @ 24,bulk_species_node [MG] at Chlorine @ 25,bulk_species_node [MG] at Chlorine @ 26,bulk_species_node [MG] at Chlorine @ 27,bulk_species_node [MG] at Chlorine @ 28,bulk_species_node [MG] at Chlorine @ 29,bulk_species_node [MG] at Chlorine @ 30,bulk_species_node [MG] at Chlorine @ 31,bulk_species_node [MG] at Chlorine @ 32,bulk_species_node [MG] at Chlorine @ 1,bulk_species_node [MG] at AsIII @ 2,bulk_species_node [MG] at AsIII @ 3,bulk_species_node [MG] at AsIII @ 4,bulk_species_node [MG] at AsIII @ 5,bulk_species_node [MG] at AsIII @ 6,bulk_species_node [MG] at AsIII @ 7,bulk_species_node [MG] at AsIII @ 8,bulk_species_node [MG] at AsIII @ 9,bulk_species_node [MG] at AsIII @ 10,bulk_species_node [MG] at AsIII @ 11,bulk_species_node [MG] at AsIII @ 12,bulk_species_node [MG] at AsIII @ 13,bulk_species_node [MG] at AsIII @ 14,bulk_species_node [MG] at AsIII @ 15,bulk_species_node [MG] at AsIII @ 16,bulk_species_node [MG] at AsIII @ 17,bulk_species_node [MG] at AsIII @ 18,bulk_species_node [MG] at AsIII @ 19,bulk_species_node [MG] at AsIII @ 20,bulk_species_node [MG] at AsIII @ 21,bulk_species_node [MG] at AsIII @ 22,bulk_species_node [MG] at AsIII @ 23,bulk_species_node [MG] at AsIII @ 24,bulk_species_node [MG] at AsIII @ 25,bulk_species_node [MG] at AsIII @ 26,bulk_species_node [MG] at AsIII @ 27,bulk_species_node [MG] at AsIII @ 28,bulk_species_node [MG] at AsIII @ 29,bulk_species_node [MG] at AsIII @ 30,bulk_species_node [MG] at AsIII @ 31,bulk_species_node [MG] at AsIII @ 32,bulk_species_node [MG] at AsIII @ 1
68.81363,53.700348,51.730804,49.69378,47.1603,46.672146,46.133457,45.58367,45.035374,44.46208,43.99832,42.335823,42.534344,42.367237,42.369976,46.440872,49.76297,52.551125,49.69653,46.744656,44.92251,47.070427,45.152367,43.721714,42.329594,42.117912,42.713474,41.38657,41.261635,41.44271,42.11464,0.0,12063.503,11562.949,4900.369,4814.243,4281.198,3628.951,2759.8403,2459.758,2129.1392,1244.6552,948.319,608.9437,591.766,188.77678,-7.708775,271.9025,-796.9558,-1549.489,-1585.3595,4600.424,837.3972,294.4653,2979.4768,2025.7411,1450.803,-680.31177,-130.34999,76.44645,447.5867,258.32962,36.895435,-156.00482,228.81969,673.4548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.81363,53.700344,51.730804,49.69378,47.1603,46.672146,46.133457,45.58367,45.035374,44.462074,43.998318,42.33582,42.534344,42.367237,42.369972,46.44087,49.762966,52.55112,49.69653,46.74465,44.92251,47.070427,45.152367,43.721714,42.32959,42.117912,42.713474,41.38657,41.26163,41.442707,42.114635,0.0,12063.504,11562.95,4900.3696,4814.243,4281.198,3628.951,2759.8403,2459.758,2129.1392,1244.6553,948.319,608.9437,591.76605,188.7768,-7.70877,271.9025,-796.9558,-1549.4891,-1585.3595,4600.4243,837.3973,294.46533,2979.4768,2025.7412,1450.8031,-680.3118,-130.34999,76.44646,447.58673,258.32962,36.895435,-156.00484,228.8197,673.45483,0.49732035,0.4963089,0.49616954,0.30686703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4917275,0.49621323,0.13662061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4973621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.031555,56.670067,55.156384,53.589184,51.637478,51.26164,50.828224,50.387638,49.946228,49.51752,49.15993,47.99141,47.832993,47.638096,47.617752,50.395866,53.085957,55.62386,53.30136,50.608917,49.03446,51.2196,49.66295,48.566975,47.59393,47.40638,47.749058,46.712517,46.59084,46.728462,47.2425,0.0,10811.319,10373.774,4251.0444,4178.7114,3718.6624,3151.1196,2454.109,2182.566,1893.8878,1063.8887,824.12164,503.38092,540.3076,205.12674,22.77048,221.21405,-711.1311,-1472.7726,-1506.9716,4190.7827,796.8191,272.12793,2628.263,1809.7799,1256.3671,-560.6881,-122.104546,69.51451,395.85605,226.08005,36.372658,-134.52184,198.00714,606.6755,0.49732032,0.49690744,0.49533963,0.49505574,0.49271116,0.46946815,0.032092698,2.645635e-05,1.0145049e-05,2.8453737e-06,4.80089e-07,0.0,4.5089464e-06,1.1219391e-06,0.0,0.49168128,0.4950305,0.4966561,0.49492502,0.46589905,0.20740545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49736208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.031555,56.670067,55.156384,53.58918,51.637474,51.26164,50.828224,50.387638,49.946228,49.51752,49.15993,47.991405,47.83299,47.638096,47.617752,50.395863,53.085957,55.62386,53.30136,50.608913,49.034454,51.2196,49.662945,48.566975,47.593925,47.406376,47.749054,46.712517,46.590836,46.72846,47.242496,0.0,10811.32,10373.775,4251.0444,4178.7114,3718.6626,3151.1199,2454.109,2182.5662,1893.888,1063.8887,824.1217,503.38092,540.3077,205.12675,22.770485,221.21407,-711.13116,-1472.7727,-1506.9717,4190.7827,796.8191,272.12796,2628.263,1809.78,1256.3672,-560.6881,-122.10455,69.51452,395.85608,226.08006,36.37266,-134.52185,198.00717,606.67554,0.55491537,0.55426794,0.5534705,0.50550157,0.49193814,0.4918425,0.49034595,0.37285715,1.580584e-05,1.1388127e-05,4.738141e-06,0.0,1.4375444e-05,9.693859e-06,0.0,0.49196997,0.5516407,0.5537914,0.49362853,0.49188033,0.49104953,0.48906294,0.050127055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55496734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.2337,59.469788,58.218204,56.922024,55.293816,54.987537,54.634766,54.284534,53.935535,53.586475,53.28496,52.21619,52.214718,52.081234,52.081623,54.623825,56.725372,58.66688,56.96048,54.984608,53.875587,55.224045,53.941624,53.054447,52.20143,51.98538,52.477936,51.653072,51.56639,51.67403,52.06892,0.0,9527.448,9133.139,3836.2617,3771.532,3372.02,2821.44,2195.9207,1928.1757,1668.2762,952.13794,751.61,479.7024,483.58148,167.2128,-2.6920078,210.86421,-622.3738,-1274.4404,-1306.2749,3574.618,674.2112,225.21448,2383.06,1629.9806,1120.8678,-522.2137,-131.79826,45.455826,348.84674,199.84673,30.286207,-117.80752,171.72942,517.1772,0.5549153,0.5542675,0.55350435,0.5518459,0.5483506,0.5256619,0.48951897,0.4889558,0.4755444,0.015178093,7.1987624e-06,2.1427227e-06,0.3093423,0.0013777171,0.0,0.5482339,0.55208147,0.5537905,0.5516957,0.53395957,0.49627745,0.4888149,0.48733857,0.10504193,0.0,0.0,0.48615032,0.0,0.0,0.0,0.0,0.5549673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.2337,59.469788,58.218204,56.922024,55.29381,54.987534,54.63476,54.284534,53.935535,53.58647,53.284958,52.21619,52.214718,52.08123,52.081623,54.623825,56.725372,58.66688,56.96048,54.984608,53.875584,55.224045,53.941624,53.054447,52.20143,51.985374,52.477936,51.65307,51.566387,51.67403,52.068916,0.0,9527.448,9133.14,3836.262,3771.532,3372.0203,2821.44,2195.921,1928.1758,1668.2764,952.138,751.61005,479.7024,483.5815,167.21283,-2.6920018,210.86423,-622.37384,-1274.4406,-1306.2749,3574.618,674.21124,225.21451,2383.0603,1629.9807,1120.8679,-522.21375,-131.79828,45.455833,348.8468,199.84674,30.28621,-117.80753,171.72945,517.17725,0.62968504,0.6286742,0.6268333,0.5512584,0.5484858,0.54844624,0.54610705,0.492241,0.48590934,0.47798544,7.1539107e-06,3.16303e-06,0.48488525,0.41846886,0.45605275,0.54853773,0.61424655,0.62822074,0.55017084,0.54860723,0.5467471,0.536257,0.4872784,0.484129,0.4377207,0.08348614,0.48581153,0.0,7.263976e-06,9.331668e-06,0.35761368,0.629752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.384605,61.530552,60.52997,59.49415,58.188057,57.93617,57.655582,57.36543,57.070133,56.768177,56.50683,55.59866,55.72014,55.624382,55.627888,57.589832,59.276558,60.872684,59.476067,57.84947,56.878685,58.078056,57.060642,56.36305,55.73264,55.58287,55.82882,55.116028,55.0321,55.16105,55.55664,0.0,8463.484,8120.4087,3399.5479,3341.4573,2993.6194,2538.764,1940.5841,1741.8696,1524.3572,880.4498,695.775,439.32626,424.18634,139.75638,-8.807303,183.33498,-552.69836,-1146.5276,-1173.0432,3208.7356,606.989,209.59325,2119.8196,1438.4655,984.41516,-443.54056,-108.13821,30.156918,313.2058,184.69402,29.762672,-129.87454,171.89449,464.08923,0.62968504,0.6286733,0.627535,0.625945,0.6041905,0.55766547,0.54571676,0.5435415,0.50625974,0.48298618,0.35570925,2.1724412e-05,0.484301,0.47494736,0.48283798,0.5812548,0.6260815,0.6282193,0.62420106,0.5476018,0.5465248,0.5451958,0.5431869,0.48383126,0.4826403,0.3577496,0.5183135,0.15380579,0.021635346,0.10179963,0.48192587,0.629752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.384605,61.530552,60.529964,59.49415,58.188053,57.93617,57.65558,57.36543,57.070133,56.768177,56.50683,55.59866,55.72014,55.624382,55.627884,57.589832,59.276558,60.872684,59.476063,57.84947,56.878685,58.078056,57.06064,56.36305,55.73264,55.58287,55.82882,55.116024,55.032097,55.161045,55.556637,0.0,8463.485,8120.409,3399.548,3341.4575,2993.6196,2538.7642,1940.5842,1741.8698,1524.3573,880.4499,695.7751,439.32626,424.1864,139.75641,-8.807297,183.33499,-552.69836,-1146.5276,-1173.0433,3208.7358,606.989,209.59326,2119.8198,1438.4656,984.4152,-443.5406,-108.13822,30.156927,313.20587,184.69403,29.762674,-129.87456,171.89452,464.0893,0.70883465,0.70772815,0.7027692,0.6241544,0.622045,0.62088984,0.59837705,0.54362714,0.54015493,0.50460213,0.47957656,2.1589058e-05,0.53874654,0.4544086,0.48323336,0.62204826,0.67143655,0.7065409,0.6241751,0.6202958,0.62003404,0.54418164,0.54179895,0.5370731,0.48116437,0.3760869,0.5414,0.47828612,0.38910797,0.4783171,0.4811714,0.7089195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.455124,62.543842,61.65149,60.725967,59.575348,59.358208,59.118877,58.879623,58.644875,58.40144,58.191917,57.40508,57.552784,57.449654,57.446938,58.99155,60.55584,61.962585,60.74869,59.188213,58.212303,59.58638,58.70459,58.086487,57.50843,57.382034,57.56388,57.000557,56.956383,57.064056,57.39703,0.0,7925.226,7578.6353,3195.7783,3144.3667,2795.609,2343.2385,1780.8729,1569.5923,1346.7256,783.76404,617.50256,406.5914,378.3041,145.46744,7.677341,161.1243,-530.66077,-1070.9446,-1097.1882,2983.2634,593.5396,210.19023,1918.6735,1331.5287,922.1627,-423.25616,-98.670525,36.74422,295.7417,162.65456,21.045567,-117.826096,156.6213,426.4414,0.7088346,0.707728,0.70569056,0.7034015,0.63645756,0.62081486,0.61854136,0.6119202,0.54024005,0.53695476,0.47738445,2.1454547e-05,0.5385237,0.5042333,0.5366697,0.62422705,0.704924,0.7065369,0.70262027,0.6202307,0.6200572,0.61643106,0.5685577,0.53838915,0.53650755,0.49790403,0.5401382,0.47680333,0.38795495,0.47702208,0.53650755,0.70891947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.455124,62.543842,61.65149,60.725967,59.575348,59.358204,59.118877,58.879623,58.64487,58.40144,58.191914,57.405075,57.55278,57.449654,57.446938,58.991547,60.555836,61.962585,60.748688,59.18821,58.2123,59.58638,58.704586,58.086487,57.508427,57.382034,57.563877,57.000557,56.956383,57.064056,57.397026,0.0,7925.227,7578.6357,3195.7786,3144.367,2795.6091,2343.2388,1780.873,1569.5924,1346.7257,783.7641,617.5026,406.59143,378.30417,145.46747,7.6773477,161.12431,-530.6608,-1070.9447,-1097.1884,2983.2637,593.5396,210.19026,1918.6736,1331.5288,922.16284,-423.2562,-98.67054,36.744232,295.74173,162.65457,21.045568,-117.82611,156.62135,426.44147,0.7569705,0.75578886,0.7504436,0.7028609,0.69885725,0.69885725,0.62678635,0.61452544,0.60910463,0.5367864,0.5257681,2.1320875e-05,0.5595135,0.53516835,0.5336543,0.69887245,0.7229417,0.75443095,0.70213485,0.69800335,0.68806666,0.6163663,0.61428547,0.539233,0.53495216,0.51792836,0.61259043,0.51659197,0.4227191,0.5165309,0.534951,0.75706726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
