pressure [meter] at 2,pressure [meter] at 3,pressure [meter] at 4,pressure [meter] at 5,pressure [meter] at 6,pressure [meter] at 7,pressure [meter] at 8,pressure [meter] at 9,pressure [meter] at 10,pressure [meter] at 11,pressure [meter] at 12,pressure [meter] at 13,pressure [meter] at 14,pressure [meter] at 15,pressure [meter] at 16,pressure [meter] at 17,pressure [meter] at 18,pressure [meter] at 19,pressure [meter] at 20,pressure [meter] at 21,pressure [meter] at 22,pressure [meter] at 23,pressure [meter] at 24,pressure [meter] at 25,pressure [meter] at 26,pressure [meter] at 27,pressure [meter] at 28,pressure [meter] at 29,pressure [meter] at 30,pressure [meter] at 31,pressure [meter] at 32,pressure [meter] at 1,flow [cubic meter/hr] at 1,flow [cubic meter/hr] at 2,flow [cubic meter/hr] at 3,flow [cubic meter/hr] at 4,flow [cubic meter/hr] at 5,flow [cubic meter/hr] at 6,flow [cubic meter/hr] at 7,flow [cubic meter/hr] at 8,flow [cubic meter/hr] at 9,flow [cubic meter/hr] at 10,flow [cubic meter/hr] at 11,flow [cubic meter/hr] at 12,flow [cubic meter/hr] at 13,flow [cubic meter/hr] at 14,flow [cubic meter/hr] at 15,flow [cubic meter/hr] at 16,flow [cubic meter/hr] at 17,flow [cubic meter/hr] at 18,flow [cubic meter/hr] at 19,flow [cubic meter/hr] at 20,flow [cubic meter/hr] at 21,flow [cubic meter/hr] at 22,flow [cubic meter/hr] at 23,flow [cubic meter/hr] at 24,flow [cubic meter/hr] at 25,flow [cubic meter/hr] at 26,flow [cubic meter/hr] at 27,flow [cubic meter/hr] at 28,flow [cubic meter/hr] at 29,flow [cubic meter/hr] at 30,flow [cubic meter/hr] at 31,flow [cubic meter/hr] at 32,flow [cubic meter/hr] at 33,flow [cubic meter/hr] at 34,bulk_species_node [MG] at Chlorine @ 2,bulk_species_node [MG] at Chlorine @ 3,bulk_species_node [MG] at Chlorine @ 4,bulk_species_node [MG] at Chlorine @ 5,bulk_species_node [MG] at Chlorine @ 6,bulk_species_node [MG] at Chlorine @ 7,bulk_species_node [MG] at Chlorine @ 8,bulk_species_node [MG] at Chlorine @ 9,bulk_species_node [MG] at Chlorine @ 10,bulk_species_node [MG] at Chlorine @ 11,bulk_species_node [MG] at Chlorine @ 12,bulk_species_node [MG] at Chlorine @ 13,bulk_species_node [MG] at Chlorine @ 14,bulk_species_node [MG] at Chlorine @ 15,bulk_species_node [MG] at Chlorine @ 16,bulk_species_node [MG] at Chlorine @ 17,bulk_species_node [MG] at Chlorine @ 18,bulk_species_node [MG] at Chlorine @ 19,bulk_species_node [MG] at Chlorine @ 20,bulk_species_node [MG] at Chlorine @ 21,bulk_species_node [MG] at Chlorine @ 22,bulk_species_node [MG] at Chlorine @ 23,bulk_species_node [MG] at Chlorine @ 24,bulk_species_node [MG] at Chlorine @ 25,bulk_species_node [MG] at Chlorine @ 26,bulk_species_node [MG] at Chlorine @ 27,bulk_species_node [MG] at Chlorine @ 28,bulk_species_node [MG] at Chlorine @ 29,bulk_species_node [MG] at Chlorine @ 30,bulk_species_node [MG] at Chlorine @ 31,bulk_species_node [MG] at Chlorine @ 32,bulk_species_node [MG] at Chlorine @ 1,bulk_species_node [MG] at AsIII @ 2,bulk_species_node [MG] at AsIII @ 3,bulk_species_node [MG] at AsIII @ 4,bulk_species_node [MG] at AsIII @ 5,bulk_species_node [MG] at AsIII @ 6,bulk_species_node [MG] at AsIII @ 7,bulk_species_node [MG] at AsIII @ 8,bulk_species_node [MG] at AsIII @ 9,bulk_species_node [MG] at AsIII @ 10,bulk_species_node [MG] at AsIII @ 11,bulk_species_node [MG] at AsIII @ 12,bulk_species_node [MG] at AsIII @ 13,bulk_species_node [MG] at AsIII @ 14,bulk_species_node [MG] at AsIII @ 15,bulk_species_node [MG] at AsIII @ 16,bulk_species_node [MG] at AsIII @ 17,bulk_species_node [MG] at AsIII @ 18,bulk_species_node [MG] at AsIII @ 19,bulk_species_node [MG] at AsIII @ 20,bulk_species_node [MG] at AsIII @ 21,bulk_species_node [MG] at AsIII @ 22,bulk_species_node [MG] at AsIII @ 23,bulk_species_node [MG] at AsIII @ 24,bulk_species_node [MG] at AsIII @ 25,bulk_species_node [MG] at AsIII @ 26,bulk_species_node [MG] at AsIII @ 27,bulk_species_node [MG] at AsIII @ 28,bulk_species_node [MG] at AsIII @ 29,bulk_species_node [MG] at AsIII @ 30,bulk_species_node [MG] at AsIII @ 31,bulk_species_node [MG] at AsIII @ 32,bulk_species_node [MG] at AsIII @ 1
68.84533,52.66415,50.190308,48.05702,45.555183,45.15665,44.697186,44.22933,43.92538,43.308834,42.963184,41.120773,42.095497,41.86006,41.840797,43.5191,48.33411,51.33613,48.495026,45.870346,43.429386,46.29448,44.35951,42.95093,41.654026,41.48118,42.27655,40.611183,40.27566,40.498158,41.016747,0.0,12072.18,11565.302,4791.0576,4707.1523,4261.7314,3625.208,2711.0337,2419.3904,2049.236,1192.5586,889.47363,598.70447,557.12537,210.28738,23.308182,258.9451,-801.29944,-1628.0194,-1659.1375,4570.7197,809.57306,296.50894,3042.3523,2012.3986,1520.6671,-670.78186,-99.19852,93.24151,470.5098,287.43555,59.407906,-151.59535,218.55043,738.84924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.84533,52.66415,50.190308,48.05702,45.55518,45.156647,44.697186,44.22933,43.925377,43.308834,42.963184,41.12077,42.095493,41.860058,41.840794,43.5191,48.33411,51.336124,48.49502,45.870346,43.429386,46.29448,44.359505,42.950928,41.654022,41.48118,42.276546,40.611183,40.275658,40.498154,41.016747,0.0,12072.18,11565.303,4791.058,4707.1523,4261.732,3625.208,2711.0337,2419.3904,2049.2363,1192.5586,889.4737,598.7045,557.12537,210.2874,23.308186,258.9451,-801.2995,-1628.0194,-1659.1376,4570.72,809.5731,296.50894,3042.3523,2012.3987,1520.6671,-670.78186,-99.198524,93.241516,470.50983,287.43555,59.407906,-151.59537,218.55045,738.8493,0.49696296,0.49595228,0.4958119,0.28079787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.492028,0.49586123,0.1246872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49700466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.0588,55.843544,53.941357,52.29929,50.371315,50.064358,49.693348,49.316883,49.07082,48.61346,48.34902,47.05404,47.478085,47.203674,47.109566,48.135845,51.93048,54.643204,52.350887,49.95976,47.850597,50.60885,49.03799,47.946808,47.029602,46.85245,47.40357,46.096073,45.786507,45.954018,46.348064,0.0,10810.621,10367.548,4157.3096,4086.8416,3702.4172,3148.5564,2415.405,2151.4988,1828.3005,1014.94763,769.7202,494.9167,516.89777,228.41988,54.886375,198.54982,-704.61017,-1541.3363,-1571.0044,4154.014,769.8433,274.01654,2681.7505,1798.1572,1324.8358,-556.3515,-100.52519,77.791115,416.46588,252.23625,56.88012,-130.05222,188.42853,666.6402,0.49696293,0.49655038,0.4949126,0.49467406,0.49220538,0.46416345,0.021788705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.491711,0.49470752,0.49630538,0.49456945,0.45432976,0.17077386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49700463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.0588,55.843544,53.941357,52.299286,50.371315,50.064354,49.693348,49.31688,49.070816,48.61346,48.34902,47.054035,47.47808,47.203674,47.109566,48.13584,51.93048,54.643204,52.350883,49.959755,47.850597,50.60885,49.03799,47.946808,47.029602,46.85245,47.403564,46.09607,45.786507,45.954018,46.34806,0.0,10810.621,10367.549,4157.3096,4086.8418,3702.4175,3148.5564,2415.4053,2151.4988,1828.3007,1014.9477,769.7203,494.9167,516.89777,228.41989,54.88638,198.54985,-704.6102,-1541.3363,-1571.0045,4154.014,769.8434,274.01654,2681.7505,1798.1572,1324.8358,-556.3515,-100.5252,77.79112,416.4659,252.23627,56.88012,-130.05223,188.42856,666.6402,0.5549512,0.5543027,0.553397,0.5025063,0.49152267,0.49142697,0.48991087,0.34131664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49167535,0.5519061,0.5538368,0.4932738,0.4915093,0.49063325,0.48951432,0.07624944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55500317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.25357,58.790844,57.22025,55.8641,54.26046,54.01106,53.71028,53.41227,53.21885,52.84543,52.62092,51.43649,51.946964,51.76035,51.740314,52.75649,55.773617,57.863697,56.181522,54.42833,52.942677,54.73765,53.457256,52.58386,51.79395,51.593487,52.21141,51.17844,50.956837,51.089157,51.394154,0.0,9538.485,9139.195,3748.811,3685.75,3351.9116,2814.6042,2156.6516,1896.4363,1605.458,909.69543,704.6007,471.63632,457.77615,185.4893,23.804821,197.49174,-622.561,-1338.9102,-1366.527,3548.9033,651.074,226.7775,2423.2383,1610.2131,1174.7804,-513.22876,-107.46432,57.484283,366.2288,222.09642,47.48706,-114.50473,164.08725,568.32007,0.5549512,0.55430233,0.5534595,0.5518545,0.5476312,0.52262443,0.48906177,0.48852926,0.46456507,0.0039431807,0.0,0.0,0.23745374,0.0015731734,0.0,0.5478943,0.55227554,0.553836,0.5516531,0.5290114,0.49368113,0.48844653,0.486925,0.17978968,0.0,0.0,0.486925,0.0,0.0,0.0,0.0,0.55500317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.25357,58.790844,57.22025,55.8641,54.26046,54.011055,53.710278,53.41227,53.21885,52.845425,52.62092,51.436485,51.94696,51.760345,51.740314,52.756485,55.773617,57.863697,56.18152,54.42833,52.942677,54.73765,53.457256,52.583855,51.79395,51.593487,52.21141,51.17844,50.956833,51.089157,51.394154,0.0,9538.486,9139.195,3748.8113,3685.7502,3351.9119,2814.6045,2156.6519,1896.4364,1605.4581,909.6955,704.60077,471.63632,457.7762,185.48933,23.804825,197.49178,-622.56104,-1338.9102,-1366.527,3548.9036,651.07404,226.77751,2423.2383,1610.2133,1174.7805,-513.2288,-107.464325,57.48429,366.22882,222.09644,47.487064,-114.504745,164.08728,568.3201,0.62895644,0.62794834,0.6258859,0.55031127,0.5484566,0.54840535,0.5456613,0.49018756,0.48548546,0.46676654,0.0,0.0,0.48421416,0.41547275,0.19618134,0.5486428,0.6189384,0.6275046,0.55019337,0.54860026,0.5467567,0.5393755,0.486864,0.48395482,0.45183194,0.08157808,0.48553008,0.0,0.0,0.0,0.44799212,0.62902325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.400536,60.98385,59.725502,58.639366,57.35064,57.1452,56.90603,56.659332,56.495262,56.172703,55.97843,54.971985,55.488155,55.348248,55.337044,56.10281,58.509674,60.225018,58.846363,57.401154,56.100685,57.681595,56.664673,55.975746,55.392445,55.25651,55.609158,54.72037,54.51783,54.683746,55.002422,0.0,8473.473,8126.062,3325.9438,3269.351,2978.6924,2534.8022,1905.6063,1712.4802,1468.9576,840.53925,651.65875,431.9391,403.56738,158.769,17.393112,169.5134,-551.04767,-1203.4181,-1226.4209,3186.5476,586.58203,211.04784,2157.8667,1421.8606,1033.5217,-435.71942,-87.130875,41.563408,329.09363,204.78017,45.23558,-129.38301,168.0214,509.93906,0.62895644,0.62794745,0.6267053,0.6251253,0.599235,0.5555925,0.5454983,0.54374313,0.4985553,0.48249763,0.20131698,0.0,0.4829836,0.4823443,0.429261,0.5864252,0.6253885,0.62750316,0.6234551,0.5470093,0.5470093,0.54518926,0.54330236,0.4839401,0.48244146,0.3133233,0.5288164,0.44886747,0.036244977,0.15966319,0.48238355,0.62902325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.400536,60.983845,59.725502,58.639366,57.35064,57.1452,56.90603,56.659332,56.49526,56.172703,55.97843,54.97198,55.48815,55.348248,55.337044,56.10281,58.509674,60.225018,58.846363,57.401154,56.10068,57.68159,56.66467,55.975742,55.392445,55.25651,55.609158,54.720367,54.517826,54.683746,55.002422,0.0,8473.473,8126.0625,3325.944,3269.3513,2978.6924,2534.8022,1905.6064,1712.4803,1468.9578,840.5393,651.65875,431.93912,403.56744,158.76903,17.393118,169.51343,-551.0477,-1203.4182,-1226.421,3186.5479,586.5821,211.04787,2157.867,1421.8607,1033.5219,-435.71945,-87.13088,41.563416,329.0937,204.78018,45.23558,-129.38303,168.02144,509.93912,0.7079993,0.70689404,0.70158017,0.6233872,0.6212695,0.62050384,0.59205645,0.54338926,0.54040223,0.49442136,0.47832197,0.0,0.5356107,0.48235455,0.4362386,0.62143147,0.6778332,0.705709,0.6234535,0.61952585,0.6191722,0.54360116,0.54186,0.5383658,0.48097777,0.35045856,0.54186064,0.4787903,0.35404113,0.47790655,0.48097885,0.7080839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.469795,62.07231,60.948105,59.9759,58.835754,58.657673,58.452316,58.247276,58.116398,57.854893,57.69809,56.826103,57.298317,57.15586,57.126614,57.696186,59.90583,61.406834,60.20577,58.81785,57.510513,59.235054,58.346066,57.730953,57.17969,57.049046,57.36584,56.647675,56.51023,56.644073,56.90519,0.0,7929.965,7578.995,3129.5535,3079.4673,2788.04,2346.575,1755.0503,1549.7113,1300.1943,750.50653,580.4587,399.75467,360.71896,160.32503,29.201475,144.4754,-526.1885,-1119.7349,-1142.5016,2961.6663,573.9095,211.64897,1955.6357,1322.2936,972.1721,-422.63043,-85.28383,40.730038,311.25583,182.51651,36.690964,-115.2133,150.88647,466.62198,0.7079992,0.7068939,0.704776,0.7024238,0.6324691,0.6198276,0.6174704,0.60792124,0.5400037,0.53693026,0.4765241,0.0,0.5384761,0.53684837,0.48765203,0.6242634,0.7041321,0.70570505,0.70172524,0.61947614,0.6192009,0.6157682,0.57274306,0.538599,0.53699356,0.48744467,0.54021424,0.47790796,0.3531856,0.47669023,0.53699356,0.7080838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.469795,62.07231,60.9481,59.9759,58.835754,58.65767,58.452312,58.247276,58.116394,57.85489,57.69809,56.8261,57.298313,57.155857,57.12661,57.696182,59.90583,61.40683,60.205765,58.81785,57.51051,59.23505,58.34606,57.730953,57.179688,57.04904,57.365837,56.64767,56.510227,56.64407,56.90519,0.0,7929.966,7578.9956,3129.5537,3079.4675,2788.04,2346.575,1755.0504,1549.7114,1300.1945,750.5066,580.45874,399.7547,360.71902,160.32504,29.201479,144.47543,-526.18854,-1119.735,-1142.5017,2961.6665,573.90955,211.649,1955.636,1322.2937,972.17224,-422.63046,-85.28384,40.73005,311.2559,182.51654,36.690964,-115.21332,150.8865,466.62204,0.75651824,0.7553373,0.7496561,0.7019221,0.69893396,0.6976281,0.6231803,0.613451,0.6042221,0.5367384,0.50611717,0.0,0.54861206,0.5353023,0.5227854,0.69800115,0.7265709,0.7539802,0.70130813,0.69714785,0.67972976,0.6156165,0.6135938,0.54207045,0.5352433,0.49998543,0.61186385,0.5333286,0.38653502,0.52343774,0.5352433,0.75661486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
