pressure [meter] at 2,pressure [meter] at 3,pressure [meter] at 4,pressure [meter] at 5,pressure [meter] at 6,pressure [meter] at 7,pressure [meter] at 8,pressure [meter] at 9,pressure [meter] at 10,pressure [meter] at 11,pressure [meter] at 12,pressure [meter] at 13,pressure [meter] at 14,pressure [meter] at 15,pressure [meter] at 16,pressure [meter] at 17,pressure [meter] at 18,pressure [meter] at 19,pressure [meter] at 20,pressure [meter] at 21,pressure [meter] at 22,pressure [meter] at 23,pressure [meter] at 24,pressure [meter] at 25,pressure [meter] at 26,pressure [meter] at 27,pressure [meter] at 28,pressure [meter] at 29,pressure [meter] at 30,pressure [meter] at 31,pressure [meter] at 32,pressure [meter] at 1,flow [cubic meter/hr] at 1,flow [cubic meter/hr] at 2,flow [cubic meter/hr] at 3,flow [cubic meter/hr] at 4,flow [cubic meter/hr] at 5,flow [cubic meter/hr] at 6,flow [cubic meter/hr] at 7,flow [cubic meter/hr] at 8,flow [cubic meter/hr] at 9,flow [cubic meter/hr] at 10,flow [cubic meter/hr] at 11,flow [cubic meter/hr] at 12,flow [cubic meter/hr] at 13,flow [cubic meter/hr] at 14,flow [cubic meter/hr] at 15,flow [cubic meter/hr] at 16,flow [cubic meter/hr] at 17,flow [cubic meter/hr] at 18,flow [cubic meter/hr] at 19,flow [cubic meter/hr] at 20,flow [cubic meter/hr] at 21,flow [cubic meter/hr] at 22,flow [cubic meter/hr] at 23,flow [cubic meter/hr] at 24,flow [cubic meter/hr] at 25,flow [cubic meter/hr] at 26,flow [cubic meter/hr] at 27,flow [cubic meter/hr] at 28,flow [cubic meter/hr] at 29,flow [cubic meter/hr] at 30,flow [cubic meter/hr] at 31,flow [cubic meter/hr] at 32,flow [cubic meter/hr] at 33,flow [cubic meter/hr] at 34,bulk_species_node [MG] at Chlorine @ 2,bulk_species_node [MG] at Chlorine @ 3,bulk_species_node [MG] at Chlorine @ 4,bulk_species_node [MG] at Chlorine @ 5,bulk_species_node [MG] at Chlorine @ 6,bulk_species_node [MG] at Chlorine @ 7,bulk_species_node [MG] at Chlorine @ 8,bulk_species_node [MG] at Chlorine @ 9,bulk_species_node [MG] at Chlorine @ 10,bulk_species_node [MG] at Chlorine @ 11,bulk_species_node [MG] at Chlorine @ 12,bulk_species_node [MG] at Chlorine @ 13,bulk_species_node [MG] at Chlorine @ 14,bulk_species_node [MG] at Chlorine @ 15,bulk_species_node [MG] at Chlorine @ 16,bulk_species_node [MG] at Chlorine @ 17,bulk_species_node [MG] at Chlorine @ 18,bulk_species_node [MG] at Chlorine @ 19,bulk_species_node [MG] at Chlorine @ 20,bulk_species_node [MG] at Chlorine @ 21,bulk_species_node [MG] at Chlorine @ 22,bulk_species_node [MG] at Chlorine @ 23,bulk_species_node [MG] at Chlorine @ 24,bulk_species_node [MG] at Chlorine @ 25,bulk_species_node [MG] at Chlorine @ 26,bulk_species_node [MG] at Chlorine @ 27,bulk_species_node [MG] at Chlorine @ 28,bulk_species_node [MG] at Chlorine @ 29,bulk_species_node [MG] at Chlorine @ 30,bulk_species_node [MG] at Chlorine @ 31,bulk_species_node [MG] at Chlorine @ 32,bulk_species_node [MG] at Chlorine @ 1,bulk_species_node [MG] at AsIII @ 2,bulk_species_node [MG] at AsIII @ 3,bulk_species_node [MG] at AsIII @ 4,bulk_species_node [MG] at AsIII @ 5,bulk_species_node [MG] at AsIII @ 6,bulk_species_node [MG] at AsIII @ 7,bulk_species_node [MG] at AsIII @ 8,bulk_species_node [MG] at AsIII @ 9,bulk_species_node [MG] at AsIII @ 10,bulk_species_node [MG] at AsIII @ 11,bulk_species_node [MG] at AsIII @ 12,bulk_species_node [MG] at AsIII @ 13,bulk_species_node [MG] at AsIII @ 14,bulk_species_node [MG] at AsIII @ 15,bulk_species_node [MG] at AsIII @ 16,bulk_species_node [MG] at AsIII @ 17,bulk_species_node [MG] at AsIII @ 18,bulk_species_node [MG] at AsIII @ 19,bulk_species_node [MG] at AsIII @ 20,bulk_species_node [MG] at AsIII @ 21,bulk_species_node [MG] at AsIII @ 22,bulk_species_node [MG] at AsIII @ 23,bulk_species_node [MG] at AsIII @ 24,bulk_species_node [MG] at AsIII @ 25,bulk_species_node [MG] at AsIII @ 26,bulk_species_node [MG] at AsIII @ 27,bulk_species_node [MG] at AsIII @ 28,bulk_species_node [MG] at AsIII @ 29,bulk_species_node [MG] at AsIII @ 30,bulk_species_node [MG] at AsIII @ 31,bulk_species_node [MG] at AsIII @ 32,bulk_species_node [MG] at AsIII @ 1
68.64346,51.332077,49.568485,46.8324,44.126,43.386433,42.689083,42.291092,41.99529,41.11647,40.61178,38.303238,39.550957,39.450333,39.517616,43.01542,47.099243,49.52753,47.20997,44.287777,42.972885,45.111553,43.063248,41.531013,39.528774,39.271942,40.97088,39.595383,39.250504,39.42856,39.869164,0.0,11923.875,11389.512,4754.8203,4675.78,4206.8438,3601.969,2677.115,2411.7605,2071.7817,1307.3232,1002.732,650.74207,456.29755,123.975174,-44.266674,316.67255,-909.9959,-1549.9368,-1581.1875,4612.32,757.0348,234.57265,3184.1143,2088.8794,1608.0938,-787.655,-129.03427,71.26947,496.4726,277.5634,53.621445,-155.26134,216.09459,726.49603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.64346,51.332077,49.568485,46.832397,44.125996,43.386433,42.689083,42.291092,41.995285,41.11647,40.61178,38.303234,39.550953,39.45033,39.517616,43.01542,47.099243,49.527527,47.20997,44.287773,42.972885,45.111553,43.063248,41.531013,39.528774,39.27194,40.97088,39.59538,39.2505,39.42856,39.86916,0.0,11923.876,11389.512,4754.8203,4675.78,4206.8438,3601.969,2677.115,2411.7605,2071.782,1307.3234,1002.732,650.74207,456.29758,123.97519,-44.266678,316.67255,-909.996,-1549.9369,-1581.1876,4612.3203,757.03485,234.57266,3184.1145,2088.8794,1608.0938,-787.655,-129.03429,71.26948,496.47263,277.56342,53.621445,-155.26135,216.0946,726.4961,0.5031434,0.502115,0.5019733,0.27082193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496915,0.50201845,0.13998638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50318617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.90115,54.853218,53.501972,51.403618,49.326332,48.759342,48.199028,47.880444,47.64255,46.98583,46.597343,44.974735,45.547688,45.415897,45.422585,47.784798,51.075203,53.2421,51.42374,48.7492,47.61304,49.771393,48.11987,46.939438,45.51939,45.2625,46.47351,45.40085,45.08845,45.22442,45.562374,0.0,10641.775,10174.676,4117.95,4051.5684,3646.849,3120.5269,2378.8108,2138.6929,1841.8424,1117.0424,870.5961,537.93335,419.8251,143.42041,-12.723162,256.18927,-809.8078,-1457.4941,-1487.2888,4176.2036,721.6877,216.77858,2798.634,1859.6122,1396.8268,-654.28595,-129.04906,56.55383,439.0642,242.6883,50.832455,-134.2213,187.26016,656.37506,0.5031434,0.50272274,0.50103366,0.5008082,0.49809724,0.46313593,0.017218333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4990096,0.5008164,0.5024587,0.5007111,0.43725017,0.047290746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50318617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.90115,54.853214,53.50197,51.403618,49.32633,48.759342,48.199028,47.880444,47.642548,46.985825,46.597343,44.974735,45.547688,45.415897,45.42258,47.784798,51.075203,53.2421,51.423737,48.749195,47.613037,49.771393,48.119865,46.939434,45.519386,45.262497,46.47351,45.40085,45.08845,45.22442,45.56237,0.0,10641.776,10174.677,4117.9507,4051.5686,3646.849,3120.527,2378.8108,2138.693,1841.8425,1117.0424,870.5961,537.93335,419.82513,143.42043,-12.723162,256.18927,-809.80786,-1457.4943,-1487.2888,4176.2036,721.6877,216.7786,2798.6343,1859.6122,1396.8269,-654.28595,-129.04907,56.553833,439.06424,242.68831,50.832455,-134.22131,187.2602,656.37506,0.5637554,0.56306255,0.5620893,0.50767845,0.49760333,0.49760333,0.49572486,0.317154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4977168,0.560161,0.5625901,0.49939826,0.49762878,0.49595627,0.49595627,0.18333206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56380904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.12796,57.999435,56.885365,55.154972,53.429142,52.968655,52.514675,52.262142,52.074726,51.53897,51.210915,49.72682,50.386078,50.301598,50.339943,52.513485,55.092148,56.75771,55.4151,53.44739,52.647102,54.044514,52.698494,51.75253,50.53805,50.26354,51.43968,50.588432,50.361988,50.46849,50.728935,0.0,9392.968,8972.025,3710.3962,3650.9915,3299.5286,2788.9368,2123.2979,1886.5385,1619.2812,1000.75806,794.64404,512.6295,373.6972,112.80591,-32.676044,244.9292,-709.9453,-1264.4512,-1292.1858,3584.5298,611.4756,179.40707,2529.907,1665.1581,1239.4181,-601.3081,-133.75621,37.93272,386.5511,214.20627,42.725468,-117.63839,162.6875,559.2308,0.56375533,0.5630621,0.5621906,0.56058383,0.55548584,0.52662265,0.49506247,0.4945851,0.46437886,0.0114402,0.0,0.0,0.13539608,1.6619537e-05,0.10091324,0.558395,0.5608218,0.5625892,0.5604388,0.52891004,0.4962544,0.49452752,0.49348643,0.347517,0.0,0.0,0.49286622,0.0,0.0,0.0,0.0,0.56380904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.12796,57.99943,56.885365,55.154972,53.429142,52.968655,52.514675,52.26214,52.074726,51.53897,51.21091,49.726818,50.386078,50.301594,50.339943,52.513485,55.092148,56.75771,55.415096,53.447388,52.6471,54.04451,52.698494,51.752525,50.538048,50.26354,51.439674,50.588432,50.361984,50.46849,50.728935,0.0,9392.969,8972.025,3710.3962,3650.9917,3299.5288,2788.937,2123.298,1886.5386,1619.2814,1000.7581,794.64404,512.6295,373.69724,112.80592,-32.676044,244.92921,-709.9454,-1264.4513,-1292.1858,3584.53,611.47565,179.40709,2529.9072,1665.1582,1239.4182,-601.30817,-133.75623,37.932724,386.55112,214.20628,42.725468,-117.638405,162.68753,559.23083,0.63869935,0.6376313,0.63536257,0.5590131,0.55711645,0.5570305,0.5537326,0.49509713,0.4915036,0.47967598,0.0,0.0,0.48998433,0.053363107,0.4898042,0.55725205,0.6214965,0.637189,0.5589383,0.55732155,0.55546385,0.5515014,0.49305797,0.49036887,0.48656008,0.31794816,0.49141568,0.0,0.0,0.0,0.47840947,0.63876826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.2985,60.329662,59.43337,58.041615,56.64786,56.266747,55.903816,55.69424,55.53515,55.07181,54.78756,53.52648,54.226913,54.170124,54.216423,55.886917,57.952934,59.316208,58.217644,56.603935,55.9034,57.112545,56.04315,55.29628,54.388065,54.189423,54.98993,54.25787,54.050278,54.18229,54.45628,0.0,8351.634,7985.3843,3299.2488,3245.9373,2939.9336,2518.1143,1881.5679,1705.8502,1482.18,925.2823,735.463,469.48193,325.58478,91.0315,-36.176994,212.47647,-629.86633,-1134.8481,-1157.949,3214.4316,549.37616,166.9631,2252.2478,1470.6384,1090.944,-513.98975,-112.32017,21.632977,346.09854,197.45197,40.766014,-132.09775,167.20335,502.6169,0.6386993,0.6376302,0.6363475,0.6347254,0.60349566,0.562484,0.5539747,0.55227196,0.50221574,0.48848,0.3649139,0.0,0.48848596,0.3762037,0.4898732,0.6176891,0.6350194,0.63718736,0.63315266,0.5555056,0.5547572,0.5538559,0.55186135,0.48996297,0.48845854,0.37956202,0.5474153,0.46250996,0.10098937,0.30458766,0.48845854,0.6387682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.2985,60.32966,59.43337,58.041615,56.64786,56.266747,55.903816,55.694237,55.53515,55.07181,54.78756,53.526478,54.22691,54.17012,54.216423,55.886913,57.952934,59.316208,58.217644,56.60393,55.9034,57.11254,56.04315,55.29628,54.38806,54.18942,54.989925,54.257866,54.050278,54.182285,54.45628,0.0,8351.634,7985.385,3299.249,3245.9375,2939.9336,2518.1143,1881.568,1705.8503,1482.1802,925.2823,735.4631,469.48193,325.5848,91.03152,-36.176994,212.47649,-629.8664,-1134.8481,-1157.949,3214.432,549.37616,166.96312,2252.248,1470.6385,1090.944,-513.9898,-112.320175,21.63298,346.09857,197.45198,40.766014,-132.09776,167.2034,502.61694,0.71832675,0.71720535,0.71144557,0.6330084,0.63084215,0.6297618,0.5952808,0.5519523,0.54857105,0.5047628,0.48440778,0.0,0.5336316,0.48371232,0.5486353,0.63091564,0.67787004,0.71598196,0.6330935,0.62916976,0.6217417,0.56011367,0.5510523,0.54836756,0.5018811,0.41234812,0.55036217,0.4851522,0.36969492,0.48381945,0.49445233,0.71841383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.3798,61.50395,60.706062,59.46494,58.237946,57.909203,57.599716,57.426376,57.29972,56.92579,56.697563,55.60496,56.230747,56.163242,56.176014,57.484802,59.39546,60.603798,59.66847,58.124985,57.42075,58.748432,57.81518,57.150887,56.309673,56.13607,56.816833,56.23156,56.100777,56.20892,56.435844,0.0,7814.257,7444.255,3098.4377,3051.2556,2744.4429,2324.928,1726.493,1539.6633,1310.4874,824.1439,653.2509,434.50012,291.94394,99.936714,-18.04683,186.2467,-603.83215,-1063.2799,-1086.1437,2979.8557,536.3349,167.43867,2040.0298,1366.3898,1024.0621,-493.15414,-104.43836,26.724834,328.91693,174.9782,31.765478,-118.61223,151.02373,460.75317,0.71832675,0.7172053,0.7150035,0.7125965,0.63925344,0.6291964,0.62721777,0.6136984,0.54877347,0.5456877,0.48273316,0.0,0.5467265,0.49063346,0.546895,0.6487943,0.71433175,0.71597785,0.7120264,0.6291053,0.62741584,0.6263208,0.6017294,0.54700077,0.5452782,0.5232484,0.5506015,0.4838776,0.36874565,0.4843329,0.5452782,0.71841383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.3798,61.50395,60.70606,59.46494,58.23794,57.909203,57.599716,57.426376,57.29972,56.925785,56.697563,55.60496,56.230743,56.163242,56.17601,57.4848,59.39546,60.603798,59.668465,58.12498,57.420746,58.748432,57.815178,57.150883,56.309673,56.13607,56.816833,56.23156,56.100777,56.20892,56.43584,0.0,7814.2573,7444.2554,3098.438,3051.2559,2744.443,2324.9282,1726.4932,1539.6636,1310.4875,824.144,653.251,434.50015,291.94397,99.93674,-18.04683,186.24673,-603.8322,-1063.2799,-1086.1438,2979.856,536.3349,167.43869,2040.03,1366.3899,1024.0621,-493.15417,-104.43838,26.72484,328.917,174.97821,31.76548,-118.61224,151.02377,460.75323,0.76771885,0.7665204,0.76034087,0.7120894,0.708958,0.7077495,0.630061,0.6230976,0.6104077,0.54518676,0.5336679,0.0,0.54832476,0.5328847,0.5453738,0.7095348,0.73120534,0.7651184,0.7115169,0.70733905,0.65735495,0.62518567,0.623191,0.57001686,0.545093,0.5302817,0.62123865,0.5415544,0.41915974,0.53943795,0.5437207,0.76781833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
