pressure [meter] at 2,pressure [meter] at 3,pressure [meter] at 4,pressure [meter] at 5,pressure [meter] at 6,pressure [meter] at 7,pressure [meter] at 8,pressure [meter] at 9,pressure [meter] at 10,pressure [meter] at 11,pressure [meter] at 12,pressure [meter] at 13,pressure [meter] at 14,pressure [meter] at 15,pressure [meter] at 16,pressure [meter] at 17,pressure [meter] at 18,pressure [meter] at 19,pressure [meter] at 20,pressure [meter] at 21,pressure [meter] at 22,pressure [meter] at 23,pressure [meter] at 24,pressure [meter] at 25,pressure [meter] at 26,pressure [meter] at 27,pressure [meter] at 28,pressure [meter] at 29,pressure [meter] at 30,pressure [meter] at 31,pressure [meter] at 32,pressure [meter] at 1,flow [cubic meter/hr] at 1,flow [cubic meter/hr] at 2,flow [cubic meter/hr] at 3,flow [cubic meter/hr] at 4,flow [cubic meter/hr] at 5,flow [cubic meter/hr] at 6,flow [cubic meter/hr] at 7,flow [cubic meter/hr] at 8,flow [cubic meter/hr] at 9,flow [cubic meter/hr] at 10,flow [cubic meter/hr] at 11,flow [cubic meter/hr] at 12,flow [cubic meter/hr] at 13,flow [cubic meter/hr] at 14,flow [cubic meter/hr] at 15,flow [cubic meter/hr] at 16,flow [cubic meter/hr] at 17,flow [cubic meter/hr] at 18,flow [cubic meter/hr] at 19,flow [cubic meter/hr] at 20,flow [cubic meter/hr] at 21,flow [cubic meter/hr] at 22,flow [cubic meter/hr] at 23,flow [cubic meter/hr] at 24,flow [cubic meter/hr] at 25,flow [cubic meter/hr] at 26,flow [cubic meter/hr] at 27,flow [cubic meter/hr] at 28,flow [cubic meter/hr] at 29,flow [cubic meter/hr] at 30,flow [cubic meter/hr] at 31,flow [cubic meter/hr] at 32,flow [cubic meter/hr] at 33,flow [cubic meter/hr] at 34,bulk_species_node [MG] at Chlorine @ 2,bulk_species_node [MG] at Chlorine @ 3,bulk_species_node [MG] at Chlorine @ 4,bulk_species_node [MG] at Chlorine @ 5,bulk_species_node [MG] at Chlorine @ 6,bulk_species_node [MG] at Chlorine @ 7,bulk_species_node [MG] at Chlorine @ 8,bulk_species_node [MG] at Chlorine @ 9,bulk_species_node [MG] at Chlorine @ 10,bulk_species_node [MG] at Chlorine @ 11,bulk_species_node [MG] at Chlorine @ 12,bulk_species_node [MG] at Chlorine @ 13,bulk_species_node [MG] at Chlorine @ 14,bulk_species_node [MG] at Chlorine @ 15,bulk_species_node [MG] at Chlorine @ 16,bulk_species_node [MG] at Chlorine @ 17,bulk_species_node [MG] at Chlorine @ 18,bulk_species_node [MG] at Chlorine @ 19,bulk_species_node [MG] at Chlorine @ 20,bulk_species_node [MG] at Chlorine @ 21,bulk_species_node [MG] at Chlorine @ 22,bulk_species_node [MG] at Chlorine @ 23,bulk_species_node [MG] at Chlorine @ 24,bulk_species_node [MG] at Chlorine @ 25,bulk_species_node [MG] at Chlorine @ 26,bulk_species_node [MG] at Chlorine @ 27,bulk_species_node [MG] at Chlorine @ 28,bulk_species_node [MG] at Chlorine @ 29,bulk_species_node [MG] at Chlorine @ 30,bulk_species_node [MG] at Chlorine @ 31,bulk_species_node [MG] at Chlorine @ 32,bulk_species_node [MG] at Chlorine @ 1,bulk_species_node [MG] at AsIII @ 2,bulk_species_node [MG] at AsIII @ 3,bulk_species_node [MG] at AsIII @ 4,bulk_species_node [MG] at AsIII @ 5,bulk_species_node [MG] at AsIII @ 6,bulk_species_node [MG] at AsIII @ 7,bulk_species_node [MG] at AsIII @ 8,bulk_species_node [MG] at AsIII @ 9,bulk_species_node [MG] at AsIII @ 10,bulk_species_node [MG] at AsIII @ 11,bulk_species_node [MG] at AsIII @ 12,bulk_species_node [MG] at AsIII @ 13,bulk_species_node [MG] at AsIII @ 14,bulk_species_node [MG] at AsIII @ 15,bulk_species_node [MG] at AsIII @ 16,bulk_species_node [MG] at AsIII @ 17,bulk_species_node [MG] at AsIII @ 18,bulk_species_node [MG] at AsIII @ 19,bulk_species_node [MG] at AsIII @ 20,bulk_species_node [MG] at AsIII @ 21,bulk_species_node [MG] at AsIII @ 22,bulk_species_node [MG] at AsIII @ 23,bulk_species_node [MG] at AsIII @ 24,bulk_species_node [MG] at AsIII @ 25,bulk_species_node [MG] at AsIII @ 26,bulk_species_node [MG] at AsIII @ 27,bulk_species_node [MG] at AsIII @ 28,bulk_species_node [MG] at AsIII @ 29,bulk_species_node [MG] at AsIII @ 30,bulk_species_node [MG] at AsIII @ 31,bulk_species_node [MG] at AsIII @ 32,bulk_species_node [MG] at AsIII @ 1
69.06866,52.569378,51.070107,48.222584,46.020256,45.410263,44.722263,44.167446,43.91296,43.107918,42.60072,40.79865,41.569714,41.318645,41.307484,44.25678,49.06651,51.62607,48.77227,44.209496,42.209644,46.22376,43.690075,42.02755,40.73716,40.62616,42.851604,40.45487,39.8541,39.949867,40.31718,0.0,12009.869,11490.951,4645.6094,4563.3047,4066.6157,3484.6445,2611.7783,2347.3887,2052.4602,1225.1493,931.69104,614.4734,541.2336,199.68211,12.767265,284.5999,-809.8496,-1527.5654,-1560.889,4665.187,852.936,289.82297,3193.485,2089.7642,1576.572,-719.06635,-76.41329,127.99715,471.1805,304.8809,82.97931,-113.90315,176.36871,760.52356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.06866,52.569378,51.070103,48.222584,46.020256,45.41026,44.72226,44.167442,43.91296,43.107914,42.600716,40.798645,41.56971,41.31864,41.30748,44.256775,49.06651,51.626064,48.77227,44.209496,42.20964,46.223755,43.690075,42.027546,40.737156,40.626156,42.851604,40.454865,39.854095,39.949863,40.31718,0.0,12009.87,11490.952,4645.61,4563.3047,4066.616,3484.6445,2611.7786,2347.3887,2052.4604,1225.1493,931.69104,614.4734,541.23364,199.68213,12.767265,284.5999,-809.8496,-1527.5654,-1560.889,4665.187,852.936,289.823,3193.4854,2089.7644,1576.572,-719.06635,-76.4133,127.997154,471.18054,304.88092,82.97931,-113.90316,176.36873,760.52356,0.4995411,0.49852303,0.4983807,0.24133062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49347478,0.49842554,0.16132821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49958324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.243706,55.821068,54.67239,52.488533,50.797974,50.33026,49.778206,49.334793,49.13062,48.53077,48.141396,46.874775,47.152,46.876587,46.798748,48.785763,52.654648,54.968193,52.659595,48.49377,46.76576,50.649895,48.59954,47.31761,46.41485,46.29284,47.96221,46.07883,45.54862,45.61955,45.89613,0.0,10732.845,10279.247,4023.2751,3954.1516,3525.4797,3019.0867,2319.064,2079.819,1822.3041,1045.1902,807.7518,507.95197,493.99414,209.91325,36.43947,229.94456,-720.04486,-1446.4475,-1478.2184,4225.792,812.0319,267.83777,2809.09,1864.0724,1370.0938,-592.9195,-80.41652,108.99165,416.85568,267.67404,77.566216,-96.8562,151.31824,688.2205,0.49954107,0.49912512,0.49737543,0.4972009,0.4942799,0.4412753,0.008093927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4941358,0.49722648,0.4988667,0.49713138,0.4744575,0.23306033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4995832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.243706,55.821068,54.672386,52.48853,50.79797,50.330257,49.778206,49.33479,49.13062,48.53077,48.141396,46.87477,47.151997,46.876587,46.798744,48.78576,52.654648,54.96819,52.659595,48.49377,46.765755,50.64989,48.599537,47.317608,46.414845,46.292835,47.962208,46.078827,45.54862,45.619545,45.89613,0.0,10732.845,10279.247,4023.2751,3954.1516,3525.48,3019.087,2319.0642,2079.819,1822.3041,1045.1902,807.75183,507.952,493.99417,209.91327,36.43947,229.9446,-720.0449,-1446.4475,-1478.2184,4225.7925,812.032,267.83777,2809.09,1864.0725,1370.0938,-592.91956,-80.41653,108.99166,416.8557,267.67404,77.566216,-96.85621,151.31825,688.2206,0.55897236,0.55830383,0.55721927,0.5014058,0.49417397,0.49417397,0.4924336,0.23900263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49414235,0.5554626,0.55782604,0.49582848,0.4940974,0.4932686,0.4924406,0.20502886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5590251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.39731,58.717125,57.76871,55.96516,54.557323,54.17636,53.72734,53.37451,53.212837,52.723083,52.393505,51.23501,51.59933,51.40407,51.39301,53.238503,56.28265,58.059998,56.326836,53.267513,52.05033,54.66185,52.99729,51.977013,51.205864,51.06066,52.540215,51.049133,50.655537,50.71137,50.92424,0.0,9494.628,9085.853,3627.8906,3566.0327,3193.7693,2702.511,2074.289,1838.3903,1606.5471,936.7938,738.2134,484.05844,442.47223,174.33556,12.706711,220.95123,-632.6147,-1254.5122,-1284.0864,3633.5923,687.35004,221.66391,2537.696,1665.6378,1211.2014,-544.55676,-88.34023,86.86872,366.88373,235.95784,66.03943,-85.11152,131.36942,585.2135,0.5589723,0.5583034,0.5573414,0.5558064,0.5492522,0.5152394,0.49155316,0.48962727,0.434377,0.00034115053,9.571636e-05,1.175546e-05,0.13069399,0.00012920867,5.771332e-06,0.55220073,0.5560435,0.55782515,0.5557957,0.5402043,0.49957687,0.4910176,0.49000597,0.34499627,0.0,1.067853e-06,0.48937246,0.0,0.0,0.0,0.0,0.55902505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.39731,58.71712,57.76871,55.965157,54.55732,54.176357,53.72734,53.37451,53.212833,52.72308,52.3935,51.235004,51.59933,51.404068,51.393005,53.2385,56.28265,58.059998,56.326836,53.26751,52.050327,54.66185,52.99729,51.97701,51.205864,51.060658,52.54021,51.049133,50.655537,50.711365,50.924236,0.0,9494.628,9085.853,3627.8909,3566.033,3193.7695,2702.5112,2074.2893,1838.3904,1606.5472,936.7939,738.21344,484.05844,442.47226,174.33557,12.706714,220.95126,-632.61475,-1254.5123,-1284.0864,3633.5923,687.3501,221.66393,2537.6963,1665.638,1211.2015,-544.55676,-88.34025,86.86872,366.88376,235.95787,66.03943,-85.111534,131.36945,585.21356,0.63186145,0.6308349,0.6284203,0.554238,0.5523434,0.5521825,0.5477148,0.48972434,0.4881946,0.45045155,9.512e-05,2.8983013e-05,0.486638,0.3136282,0.44875312,0.55251104,0.61470705,0.6303819,0.5542863,0.55240315,0.55071044,0.5480233,0.489557,0.4867113,0.47954538,0.114055626,0.4879416,0.0,0.0,0.0,0.47824436,0.63192886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.51688,60.94161,60.17952,58.730755,57.594963,57.280098,56.921356,56.628506,56.491627,56.06829,55.782887,54.798477,55.227966,55.08612,55.08387,56.504898,58.944767,60.403843,58.9933,56.4775,55.41204,57.65567,56.33958,55.539852,54.971985,54.878384,55.936752,54.68655,54.36423,54.444645,54.683174,0.0,8425.989,8070.3267,3223.7593,3168.246,2844.1323,2438.2852,1837.5204,1662.4415,1468.4097,865.9023,683.0211,443.31567,387.77087,146.70369,5.3764586,191.86942,-561.3709,-1127.7255,-1152.3585,3253.8076,618.4561,206.28894,2254.7761,1467.2294,1061.9421,-461.62442,-69.69294,67.006546,327.46725,214.54431,59.285942,-103.6468,139.69438,523.57544,0.63186145,0.630834,0.6294413,0.627786,0.58931875,0.5549391,0.5489718,0.5474311,0.49117166,0.4852002,0.18210417,6.517953e-05,0.4852149,0.48370174,0.45862952,0.5861059,0.6282285,0.6303804,0.626544,0.5541409,0.55046695,0.54896307,0.54723895,0.4864848,0.48495153,0.4193179,0.5395734,0.48179242,0.0046298103,0.07885607,0.48495153,0.63192886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.51688,60.941605,60.179516,58.73075,57.594963,57.280094,56.921356,56.6285,56.491627,56.06829,55.782887,54.798473,55.227962,55.086117,55.08387,56.504894,58.944767,60.403843,58.993298,56.4775,55.412037,57.65567,56.339577,55.539852,54.97198,54.87838,55.93675,54.686546,54.36423,54.444645,54.68317,0.0,8425.99,8070.3276,3223.7595,3168.2463,2844.1326,2438.2854,1837.5205,1662.4417,1468.4098,865.90234,683.0211,443.31567,387.7709,146.7037,5.3764615,191.86945,-561.371,-1127.7255,-1152.3586,3253.8079,618.4561,206.28896,2254.7764,1467.2295,1061.9423,-461.62445,-69.692955,67.00655,327.4673,214.54433,59.285942,-103.64681,139.69441,523.57544,0.71198857,0.71087706,0.70484585,0.6261946,0.6240222,0.6227656,0.5787416,0.5471613,0.54418856,0.4881114,0.48043963,6.477343e-05,0.5311786,0.48220208,0.48017263,0.62415683,0.67113614,0.70967716,0.6263276,0.62268746,0.62227905,0.5591939,0.54707426,0.543792,0.4922632,0.46860448,0.54551286,0.4818803,0.30427882,0.4803474,0.49336532,0.71207416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.574356,62.06968,61.391617,60.100185,59.101982,58.83089,58.52562,58.284138,58.17503,57.832706,57.60303,56.750137,57.148186,57.00161,56.97999,58.073215,60.31444,61.59614,60.378605,57.96712,56.896034,59.2695,58.12084,57.408134,56.872044,56.782124,57.713013,56.68103,56.432453,56.494637,56.68448,0.0,7868.947,7509.6396,3026.6907,2977.5598,2652.589,2248.9592,1684.1635,1498.013,1299.205,772.0712,607.4245,410.28357,346.66534,149.32578,18.247362,166.5364,-536.21106,-1051.4976,-1075.8779,3014.3057,604.47516,206.87653,2037.8442,1363.2965,997.8947,-447.49155,-68.19983,65.65251,310.37778,193.43454,51.526638,-90.21186,123.49305,477.9786,0.7119885,0.71087694,0.7086156,0.7061518,0.6272737,0.62214535,0.6202931,0.5976985,0.5437754,0.5406807,0.47923198,6.436986e-05,0.54201627,0.53409714,0.5261787,0.6273462,0.70803726,0.7096731,0.7058747,0.6224479,0.62221587,0.6196744,0.5981126,0.542692,0.5405838,0.49821106,0.5451382,0.48918197,0.30483,0.47952893,0.5405838,0.71207404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.574356,62.06968,61.391613,60.100185,59.101982,58.830887,58.525616,58.284138,58.175026,57.832706,57.60303,56.750134,57.148186,57.00161,56.979984,58.07321,60.31444,61.596138,60.378605,57.96712,56.89603,59.2695,58.120834,57.408134,56.872044,56.78212,57.713013,56.681026,56.432453,56.494637,56.684475,0.0,7868.9473,7509.64,3026.691,2977.56,2652.5894,2248.9592,1684.1636,1498.0131,1299.2051,772.0713,607.4245,410.28357,346.66537,149.3258,18.247364,166.53644,-536.2111,-1051.4977,-1075.878,3014.306,604.4752,206.87654,2037.8445,1363.2966,997.89484,-447.49158,-68.199844,65.65252,310.37784,193.43456,51.52664,-90.211876,123.49309,477.97867,0.7623838,0.7611937,0.754691,0.70567334,0.70235705,0.70115095,0.61895376,0.61666054,0.59411055,0.54021984,0.5077109,6.39688e-05,0.54402727,0.53854626,0.48723218,0.70206916,0.7245918,0.75981355,0.7052515,0.7011691,0.69361496,0.61856973,0.61655205,0.5648488,0.540543,0.529105,0.61468995,0.5372018,0.31992054,0.52119565,0.540543,0.7624819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.60081,62.58456,61.963257,60.78076,59.88145,59.623447,59.34006,59.116093,59.012363,58.689682,58.47072,57.65267,58.049946,57.93341,57.930904,58.986504,60.945564,62.14258,60.99092,58.850525,57.986187,59.94608,58.923405,58.274387,57.857075,57.775692,58.388493,57.395473,57.235863,57.31446,57.533424,0.0,7601.0493,7241.651,2887.1418,2839.1968,2507.2917,2189.6514,1617.854,1438.3466,1264.2153,747.828,591.9572,401.145,334.7461,131.93317,5.6991262,163.41626,-498.63412,-1013.39417,-1036.5527,2919.2493,566.77905,184.25476,1973.2162,1280.4023,948.71014,-390.88635,-64.6224,57.585854,310.49582,189.4564,40.564064,-102.375336,133.3864,484.1174,0.7623837,0.7611935,0.7583964,0.75554436,0.70208544,0.7009104,0.6969476,0.6183318,0.6131189,0.5766032,0.5342409,6.3570245e-05,0.61040556,0.54651487,0.522569,0.70224077,0.75798863,0.75980824,0.7550795,0.70085746,0.69947565,0.6968005,0.61539257,0.6125101,0.59537995,0.5105836,0.61471575,0.5368623,0.5041225,0.53548217,0.5916597,0.76248187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.60081,62.58456,61.963253,60.780758,59.881447,59.623447,59.34006,59.116093,59.01236,58.68968,58.47072,57.65267,58.049946,57.93341,57.930904,58.9865,60.945564,62.142574,60.99092,58.850525,57.986187,59.946075,58.9234,58.274387,57.857075,57.775692,58.388493,57.39547,57.235863,57.314457,57.53342,0.0,7601.05,7241.652,2887.142,2839.197,2507.292,2189.6516,1617.8542,1438.3467,1264.2155,747.82806,591.9573,401.14502,334.74615,131.93318,5.699129,163.41628,-498.6342,-1013.3942,-1036.5529,2919.2495,566.7791,184.25478,1973.2163,1280.4025,948.71027,-390.88638,-64.622406,57.58586,310.49588,189.45642,40.564068,-102.37535,133.38643,484.11746,0.78925025,0.7880182,0.78191966,0.7551748,0.75120616,0.74856484,0.69655925,0.692881,0.6140145,0.60792303,0.53365856,0.2812342,0.6097313,0.6067393,0.5881157,0.75158095,0.76375335,0.78653693,0.75507426,0.7500902,0.7234393,0.69649076,0.69267327,0.6110539,0.60886073,0.54764956,0.6842367,0.56459504,0.5151904,0.5340602,0.6088673,0.78935546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.60662,62.631874,61.983437,60.7511,59.803093,59.542683,59.236755,58.99732,58.889835,58.53361,58.286713,57.38669,58.059254,57.976997,57.99461,58.9824,60.989944,62.188786,61.141136,58.99894,58.14901,60.148884,59.115276,58.52206,58.105568,57.948235,58.840282,57.959354,57.685696,57.736828,57.897644,0.0,7541.084,7218.491,2954.5515,2903.201,2579.7102,2200.6626,1686.1136,1491.155,1288.7152,788.8472,631.6113,422.3731,309.14972,109.31143,-16.334555,157.66173,-505.2598,-1014.22864,-1037.953,2815.9084,567.0365,182.58995,1918.9515,1287.7747,903.7596,-390.4702,-92.25075,29.994003,282.62527,177.59128,54.272182,-81.169716,112.90933,441.3877,0.7892502,0.78801805,0.784894,0.78167105,0.7510231,0.74921536,0.74598736,0.69244015,0.68839556,0.60718954,0.58489233,0.46610126,0.65117186,0.6058159,0.58667153,0.7511311,0.78460693,0.78653085,0.7816364,0.750187,0.7485348,0.7454166,0.69223833,0.6864833,0.60709256,0.5789004,0.6909419,0.60476893,0.55796295,0.6032382,0.6083301,0.78935534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.60662,62.631874,61.983437,60.7511,59.80309,59.54268,59.236755,58.99732,58.889835,58.53361,58.28671,57.38669,58.059254,57.976994,57.99461,58.9824,60.989944,62.18878,61.141136,58.99894,58.14901,60.14888,59.115276,58.52206,58.105568,57.948235,58.840282,57.959354,57.68569,57.736828,57.89764,0.0,7541.0845,7218.4917,2954.5518,2903.201,2579.7104,2200.6628,1686.1138,1491.1552,1288.7153,788.8473,631.6114,422.37314,309.14975,109.311455,-16.33455,157.66176,-505.25986,-1014.2287,-1037.953,2815.9087,567.03656,182.58998,1918.9518,1287.7748,903.7597,-390.47025,-92.25076,29.99401,282.62534,177.5913,54.272186,-81.16973,112.90936,441.38776,0.7955254,0.79428357,0.7910141,0.78185636,0.77764785,0.7745368,0.7460538,0.7414717,0.68799317,0.68387294,0.60175455,0.46456033,0.685338,0.61396974,0.6832347,0.77772766,0.78570986,0.7927858,0.7816304,0.7762046,0.7553791,0.74519956,0.74077237,0.6867663,0.68358386,0.6330466,0.70088285,0.60329723,0.55405784,0.60141784,0.6837005,0.79563224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
