demand [cubic meter/hr] at dist606,bulk_species_node [MG] at P @ dist606,bulk_species_node [MG] at Chlorine @ dist606,bulk_species_node [MG] at C_FRA @ dist606,bulk_species_node [MG] at C_SRA @ dist606,demand [cubic meter/hr] at dist1332,bulk_species_node [MG] at P @ dist1332,bulk_species_node [MG] at Chlorine @ dist1332,bulk_species_node [MG] at C_FRA @ dist1332,bulk_species_node [MG] at C_SRA @ dist1332,demand [cubic meter/hr] at dist1915,bulk_species_node [MG] at P @ dist1915,bulk_species_node [MG] at Chlorine @ dist1915,bulk_species_node [MG] at C_FRA @ dist1915,bulk_species_node [MG] at C_SRA @ dist1915
0.53856033,0.0,0.0,0.0,0.0,0.093557596,0.0,0.0,0.0,0.0,0.16450436,0.0,0.0,0.0,0.0
0.7261593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39381772,0.0,0.0,0.0,0.0
0.011198666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23693383,0.0,0.0,0.0,0.0
0.022367226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28517354,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.07017194,0.0,0.0,0.0,0.0,0.372005,0.0,0.0,0.0,0.0
0.022367226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2898577,0.0,0.0,0.0,0.0
0.019537458,0.0,0.0,0.0,0.0,0.0,0.0,6.4144032e-09,0.0,0.0,0.21239449,0.0,0.0,0.0,0.0
0.12592478,0.0,0.0,0.0,0.0,0.0,0.0,2.5394412e-08,0.0,0.0,0.586427,0.0,0.0,0.0,0.0
0.0,0.0,5.0948866e-08,0.0,0.0,0.0,0.0,3.3536537e-08,0.0,0.0,0.24315603,0.0,0.0,0.0,0.0
0.10072778,0.0,3.6105308e-07,0.0,0.0,0.023385657,0.0,5.937104e-08,0.0,0.0,0.71968037,0.0,0.0,0.0,0.0
0.0,0.0,4.8125105e-07,0.0,0.0,0.0116928285,0.0,5.7493157e-08,0.0,0.0,0.34040448,0.0,0.0,0.0,0.0
0.011198666,0.0,4.839991e-07,0.0,0.0,0.06973776,0.0,4.6371422e-08,0.0,0.0,0.2999251,0.0,0.0,0.0,0.0
0.033565894,0.0,4.3105416e-07,0.0,0.0,0.15259065,0.0,3.564542e-08,0.0,0.0,0.18645692,0.0,3.2627885e-12,0.0,0.0
