demand [cubic meter/hr] at dist606,bulk_species_node [MG] at P @ dist606,bulk_species_node [MG] at Chlorine @ dist606,bulk_species_node [MG] at C_FRA @ dist606,bulk_species_node [MG] at C_SRA @ dist606,demand [cubic meter/hr] at dist1332,bulk_species_node [MG] at P @ dist1332,bulk_species_node [MG] at Chlorine @ dist1332,bulk_species_node [MG] at C_FRA @ dist1332,bulk_species_node [MG] at C_SRA @ dist1332,demand [cubic meter/hr] at dist1915,bulk_species_node [MG] at P @ dist1915,bulk_species_node [MG] at Chlorine @ dist1915,bulk_species_node [MG] at C_FRA @ dist1915,bulk_species_node [MG] at C_SRA @ dist1915
0.5311926,0.0,0.0,0.0,0.0,0.0930428,0.0,0.0,0.0,0.0,0.16350034,0.0,0.0,0.0,0.0
0.7162251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3914141,0.0,0.0,0.0,0.0
0.011045462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23548773,0.0,0.0,0.0,0.0
0.022061232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.283433,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.06978582,0.0,0.0,0.0,0.0,0.3697345,0.0,0.0,0.0,0.0
0.022061232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28808856,0.0,0.0,0.0,0.0
0.019270176,0.0,0.0,0.0,0.0,0.0,0.0,6.229988e-09,0.0,0.0,0.21109816,0.0,0.0,0.0,0.0
0.12420207,0.0,0.0,0.0,0.0,0.0,0.0,2.5141922e-08,0.0,0.0,0.5828478,0.0,0.0,0.0,0.0
0.0,0.0,4.907983e-08,0.0,0.0,0.0,0.0,3.3276958e-08,0.0,0.0,0.24167196,0.0,0.0,0.0,0.0
0.09934978,0.0,3.5674157e-07,0.0,0.0,0.023256978,0.0,5.9028405e-08,0.0,0.0,0.71528786,0.0,0.0,0.0,0.0
0.0,0.0,4.7607824e-07,0.0,0.0,0.011628489,0.0,5.711052e-08,0.0,0.0,0.33832687,0.0,0.0,0.0,0.0
0.011045462,0.0,4.79365e-07,0.0,0.0,0.06935403,0.0,4.598638e-08,0.0,0.0,0.2980945,0.0,0.0,0.0,0.0
0.033106696,0.0,4.2704144e-07,0.0,0.0,0.15175103,0.0,3.5329617e-08,0.0,0.0,0.1853189,0.0,2.851061e-12,0.0,0.0
0.0,0.0,4.0936442e-07,0.0,0.0,0.12295526,0.0,3.410937e-08,0.0,0.0,0.19622819,0.0,8.330287e-11,0.0,0.0
0.077258855,0.0,3.4656267e-07,0.0,0.0,0.0,0.0,3.2199853e-08,0.0,0.0,0.40093368,0.0,6.6345186e-11,0.0,0.0
0.0,0.0,2.6917036e-07,0.0,0.0,0.18610048,0.0,2.568026e-08,0.0,0.0,0.122295186,0.0,3.8496855e-11,0.0,0.0
0.022061232,0.0,1.7796235e-07,0.0,0.0,0.0,0.0,1.8338147e-08,0.0,0.0,0.23979583,0.0,2.9505554e-11,0.0,0.0
0.0,0.0,1.6281737e-07,0.0,0.0,0.0,0.0,1.3194887e-08,0.0,0.0,0.23979583,0.0,2.0628013e-11,0.0,0.0
0.0,0.0,1.7636579e-07,0.0,0.0,0.0,0.0,1.1264275e-08,0.0,0.0,0.0,0.0,7.30703e-12,0.0,0.0
0.0,0.0,1.9501809e-07,0.0,0.0,0.011628489,0.0,1.2281364e-08,0.0,0.0,0.021818573,0.0,1.990649e-12,0.0,0.0
0.077258855,0.0,1.4487348e-07,0.0,0.0,0.011628489,0.0,8.872633e-09,0.0,0.0,0.34513646,0.0,6.6295715e-12,0.0,0.0
0.0,0.0,1.3677537e-07,0.0,1.3832321e-08,0.59127367,0.0,8.5096e-09,0.0,5.332098e-10,0.49765804,0.0,7.9642725e-12,0.0,5.2425864e-13
0.0,0.0,1.4343084e-07,0.0,1.1202918e-07,0.8196556,0.0,9.473325e-09,0.0,6.451042e-09,0.28113997,0.0,1.0310425e-11,0.0,8.99297e-12
0.17660864,0.0,2.426288e-07,0.0,6.4844664e-07,0.78762525,0.0,1.7497392e-08,0.0,5.251014e-08,0.07025024,0.0,1.3948163e-11,0.0,6.470745e-11
0.011045462,0.0,1.8484421e-07,0.0,1.4696919e-06,0.0,0.0,1.2892865e-08,0.0,1.2756273e-07,0.01695456,0.0,7.014586e-12,0.0,1.4488649e-10
0.022061232,0.0,1.2525892e-07,0.0,2.6286248e-06,0.0,0.0,8.311082e-09,0.0,2.535967e-07,0.12250365,0.0,4.7562657e-12,0.0,3.424472e-10
0.0,0.0,1.1719812e-07,0.0,4.6807704e-06,0.023256978,0.0,6.541658e-09,0.0,4.7345793e-07,0.15002006,0.0,6.334738e-10,0.0,8.3662925e-08
0.0,0.0,1.5721817e-07,0.0,8.275449e-06,0.0,0.0,8.472609e-09,0.0,9.0819924e-07,0.010909286,0.0,2.3226046e-09,0.0,3.0302664e-07
0.11036555,0.0,1.3161925e-07,0.0,1.1866165e-05,0.0,0.0,8.320441e-09,0.0,1.5689235e-06,0.098114096,0.0,1.8121393e-09,0.0,5.104376e-07
0.0,0.0,1.4029891e-07,0.0,1.6938719e-05,0.0,0.0,9.382464e-09,0.0,2.6815173e-06,0.13396882,0.0,1.7397745e-09,0.0,8.585586e-07
0.0,0.0,1.2218331e-07,0.0,2.167639e-05,0.0,0.0,9.100479e-09,0.0,4.12145e-06,0.1276456,0.0,1.6040482e-09,0.0,1.3448607e-06
0.04919982,0.0,9.8547886e-08,0.0,2.7370525e-05,0.0,0.0,7.019712e-09,0.0,5.706653e-06,0.0,0.0,1.2077772e-09,0.0,1.9590584e-06
0.094302125,0.0,7.713239e-08,0.0,3.2966767e-05,0.0,0.0,5.3451625e-09,0.0,7.5063026e-06,0.014522553,0.0,1.2061431e-09,0.0,2.6522603e-06
0.15451771,0.0,6.915388e-08,0.0,4.2184023e-05,0.059988707,0.0,4.080996e-09,0.0,9.541325e-06,0.14897777,0.0,8.913737e-10,0.0,3.263501e-06
0.0,0.0,7.898226e-08,0.0,5.039565e-05,0.03305409,0.0,4.267862e-09,0.0,1.21455805e-05,0.11993267,0.0,1.2313794e-09,0.0,4.6617965e-06
0.12337069,0.0,8.6855906e-08,0.0,6.15813e-05,0.0,0.0,3.6828203e-09,0.0,1.485539e-05,0.09866998,0.0,1.1621228e-09,0.0,5.7966104e-06
0.37652558,0.0,1.00184366e-07,0.0,7.3665775e-05,0.0,0.0,3.4973668e-09,0.0,1.8031662e-05,0.07573963,0.0,1.3364062e-09,0.0,7.3983433e-06
0.085097566,0.0,1.1444135e-07,0.0,8.540054e-05,0.023256978,0.0,6.051539e-09,0.0,2.2668606e-05,0.0,0.0,1.6940525e-09,0.0,9.546421e-06
0.16556318,0.0,9.0587974e-08,0.0,9.615964e-05,0.06728443,0.0,5.886463e-09,0.0,2.7295335e-05,0.22888656,0.0,1.3434914e-09,0.0,1.1831281e-05
0.011045462,0.0,1.3613003e-07,0.0,0.00010929707,0.0,0.0,8.710551e-09,0.0,3.3287884e-05,0.098114096,0.0,1.8790964e-09,0.0,1.50143305e-05
0.0,0.0,2.001766e-07,0.0,0.00012856009,0.10468618,0.0,1.1552242e-08,0.0,4.0517352e-05,0.22888656,0.0,2.1264155e-09,0.0,1.794336e-05
0.0,0.0,2.582682e-07,0.0,0.00015139414,0.0,0.0,1.767993e-08,0.0,4.9524813e-05,0.39238688,0.0,3.3705592e-09,0.0,2.1796075e-05
0.033106696,0.0,2.220701e-07,0.0,0.00016547102,0.011628489,0.0,1.7880515e-08,0.0,5.7960602e-05,0.31025454,0.0,4.1303574e-09,0.0,2.528335e-05
0.0,0.0,1.667023e-07,0.0,0.00018030062,0.0,0.0,1.28592434e-08,0.0,6.5532724e-05,0.44470978,0.0,3.2495893e-09,0.0,2.9263878e-05
