demand [cubic meter/hr] at dist606,bulk_species_node [MG] at P @ dist606,bulk_species_node [MG] at Chlorine @ dist606,bulk_species_node [MG] at C_FRA @ dist606,bulk_species_node [MG] at C_SRA @ dist606,demand [cubic meter/hr] at dist1332,bulk_species_node [MG] at P @ dist1332,bulk_species_node [MG] at Chlorine @ dist1332,bulk_species_node [MG] at C_FRA @ dist1332,bulk_species_node [MG] at C_SRA @ dist1332,demand [cubic meter/hr] at dist1915,bulk_species_node [MG] at P @ dist1915,bulk_species_node [MG] at Chlorine @ dist1915,bulk_species_node [MG] at C_FRA @ dist1915,bulk_species_node [MG] at C_SRA @ dist1915
0.5334388,0.0,0.0,0.0,0.0,0.091176406,0.0,0.0,0.0,0.0,0.1646734,0.0,0.0,0.0,0.0
0.7192537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3942224,0.0,0.0,0.0,0.0
0.01109217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2371773,0.0,0.0,0.0,0.0
0.022154523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28546658,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.06838595,0.0,0.0,0.0,0.0,0.37238726,0.0,0.0,0.0,0.0
0.022154523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29015553,0.0,0.0,0.0,0.0
0.019351663,0.0,0.0,0.0,0.0,0.0,0.0,6.3365104e-09,0.0,0.0,0.21261275,0.0,0.0,0.0,0.0
0.12472728,0.0,0.0,0.0,0.0,0.0,0.0,2.5320025e-08,0.0,0.0,0.5870296,0.0,0.0,0.0,0.0
0.0,0.0,5.0450545e-08,0.0,0.0,0.0,0.0,3.3477356e-08,0.0,0.0,0.2434059,0.0,0.0,0.0,0.0
0.0997699,0.0,3.6043153e-07,0.0,0.0,0.022790456,0.0,5.9354345e-08,0.0,0.0,0.7204199,0.0,0.0,0.0,0.0
0.0,0.0,4.798756e-07,0.0,0.0,0.011395228,0.0,5.7407775e-08,0.0,0.0,0.34075427,0.0,0.0,0.0,0.0
0.01109217,0.0,4.823075e-07,0.0,0.0,0.067962825,0.0,4.6233673e-08,0.0,0.0,0.30023327,0.0,0.0,0.0,0.0
0.033246692,0.0,4.2953485e-07,0.0,0.0,0.14870699,0.0,3.5513438e-08,0.0,0.0,0.18664852,0.0,2.986785e-12,0.0,0.0
0.0,0.0,4.106544e-07,0.0,0.0,0.120488845,0.0,3.4233913e-08,0.0,0.0,0.19763608,0.0,8.354316e-11,0.0,0.0
0.077585556,0.0,3.4763522e-07,0.0,0.0,0.0,0.0,3.230717e-08,0.0,0.0,0.4038103,0.0,6.659279e-11,0.0,0.0
0.0,0.0,2.6985907e-07,0.0,0.0,0.1823674,0.0,2.5758368e-08,0.0,0.0,0.123172626,0.0,3.8671007e-11,0.0,0.0
0.022154523,0.0,1.7839382e-07,0.0,0.0,0.0,0.0,1.8384677e-08,0.0,0.0,0.24151632,0.0,2.9592318e-11,0.0,0.0
0.0,0.0,1.6322387e-07,0.0,0.0,0.0,0.0,1.3233818e-08,0.0,0.0,0.24151632,0.0,2.069009e-11,0.0,0.0
0.0,0.0,1.7731155e-07,0.0,0.0,0.0,0.0,1.1319677e-08,0.0,0.0,0.0,0.0,7.3254415e-12,0.0,0.0
0.0,0.0,1.9556892e-07,0.0,0.0,0.011395228,0.0,1.2326291e-08,0.0,0.0,0.021975115,0.0,1.9956274e-12,0.0,0.0
0.077585556,0.0,1.453843e-07,0.0,0.0,0.011395228,0.0,8.908749e-09,0.0,0.0,0.34761274,0.0,6.6611794e-12,0.0,0.0
0.0,0.0,1.3746364e-07,0.0,1.8078186e-08,0.57941306,0.0,8.547073e-09,0.0,6.971091e-10,0.50122863,0.0,8.007599e-12,0.0,6.864008e-13
0.0,0.0,1.4514536e-07,0.0,1.451878e-07,0.8032138,0.0,9.554687e-09,0.0,8.346897e-09,0.28315708,0.0,1.0448726e-11,0.0,1.1688287e-11
0.17735545,0.0,2.4675916e-07,0.0,8.3582574e-07,0.7718259,0.0,1.7746826e-08,0.0,6.765821e-08,0.070754275,0.0,1.4217979e-11,0.0,8.393658e-11
0.01109217,0.0,1.8819267e-07,0.0,1.8928911e-06,0.0,0.0,1.3078871e-08,0.0,1.6417901e-07,0.017076205,0.0,7.1503554e-12,0.0,1.8768692e-10
0.022154523,0.0,1.272804e-07,0.0,3.3821857e-06,0.0,0.0,8.434233e-09,0.0,3.2641987e-07,0.12338258,0.0,4.850219e-12,0.0,4.4351206e-10
0.0,0.0,1.187241e-07,0.0,6.0205334e-06,0.022790456,0.0,6.630342e-09,0.0,6.094741e-07,0.15109642,0.0,6.8076844e-10,0.0,1.14491364e-07
0.0,0.0,1.5861929e-07,0.0,1.0636254e-05,0.0,0.0,8.554403e-09,0.0,1.1685446e-06,0.0109875575,0.0,2.3424385e-09,0.0,3.9053973e-07
