demand [cubic meter/hr] at dist606,bulk_species_node [MG] at P @ dist606,bulk_species_node [MG] at Chlorine @ dist606,bulk_species_node [MG] at C_FRA @ dist606,bulk_species_node [MG] at C_SRA @ dist606,demand [cubic meter/hr] at dist1332,bulk_species_node [MG] at P @ dist1332,bulk_species_node [MG] at Chlorine @ dist1332,bulk_species_node [MG] at C_FRA @ dist1332,bulk_species_node [MG] at C_SRA @ dist1332,demand [cubic meter/hr] at dist1915,bulk_species_node [MG] at P @ dist1915,bulk_species_node [MG] at Chlorine @ dist1915,bulk_species_node [MG] at C_FRA @ dist1915,bulk_species_node [MG] at C_SRA @ dist1915
0.53937936,0.0,0.0,0.0,0.0,0.09316031,0.0,0.0,0.0,0.0,0.16463026,0.0,0.0,0.0,0.0
0.7272636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3941191,0.0,0.0,0.0,0.0
0.011215697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23711516,0.0,0.0,0.0,0.0
0.022401243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28539178,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.06987396,0.0,0.0,0.0,0.0,0.37228972,0.0,0.0,0.0,0.0
0.022401243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2900795,0.0,0.0,0.0,0.0
0.019567171,0.0,0.0,0.0,0.0,0.0,0.0,6.528567e-09,0.0,0.0,0.21255705,0.0,0.0,0.0,0.0
0.12611629,0.0,0.0,0.0,0.0,0.0,0.0,2.5522828e-08,0.0,0.0,0.5868758,0.0,0.0,0.0,0.0
0.0,0.0,5.1633137e-08,0.0,0.0,0.0,0.0,3.3681076e-08,0.0,0.0,0.24334213,0.0,0.0,0.0,0.0
0.10088097,0.0,3.6311732e-07,0.0,0.0,0.023286352,0.0,5.9625776e-08,0.0,0.0,0.7202312,0.0,0.0,0.0,0.0
0.0,0.0,4.8250087e-07,0.0,0.0,0.011643176,0.0,5.768078e-08,0.0,0.0,0.340665,0.0,0.0,0.0,0.0
0.011215697,0.0,4.8491984e-07,0.0,0.0,0.069441624,0.0,4.6490175e-08,0.0,0.0,0.30015463,0.0,0.0,0.0,0.0
0.03361694,0.0,4.3149794e-07,0.0,0.0,0.15194269,0.0,3.571324e-08,0.0,0.0,0.18659963,0.0,3.4059084e-12,0.0,0.0
0.0,0.0,4.1227392e-07,0.0,0.0,0.123110555,0.0,3.4410707e-08,0.0,0.0,0.19758432,0.0,8.4311204e-11,0.0,0.0
0.07844958,0.0,3.4905304e-07,0.0,0.0,0.0,0.0,3.2497255e-08,0.0,0.0,0.4037045,0.0,6.701413e-11,0.0,0.0
0.0,0.0,2.7096078e-07,0.0,0.0,0.18633553,0.0,2.5902699e-08,0.0,0.0,0.12314036,0.0,3.8843127e-11,0.0,0.0
0.022401243,0.0,1.7904581e-07,0.0,0.0,0.0,0.0,1.848654e-08,0.0,0.0,0.24145305,0.0,2.9716334e-11,0.0,0.0
0.0,0.0,1.636378e-07,0.0,0.0,0.0,0.0,1.3290929e-08,0.0,0.0,0.24145305,0.0,2.0748655e-11,0.0,0.0
0.0,0.0,1.7775376e-07,0.0,0.0,0.0,0.0,1.1367276e-08,0.0,0.0,0.0,0.0,7.354276e-12,0.0,0.0
0.0,0.0,1.9597609e-07,0.0,0.0,0.011643176,0.0,1.2369708e-08,0.0,0.0,0.02196936,0.0,2.0038678e-12,0.0,0.0
0.07844958,0.0,1.4575504e-07,0.0,0.0,0.011643176,0.0,8.946611e-09,0.0,0.0,0.3475217,0.0,6.6942957e-12,0.0,0.0
0.0,0.0,1.3750031e-07,0.0,1.2054169e-08,0.59202045,0.0,8.5750935e-09,0.0,4.6564827e-10,0.5010973,0.0,8.03175e-12,0.0,4.583981e-13
0.0,0.0,1.4426244e-07,0.0,9.6064895e-08,0.8206908,0.0,9.544551e-09,0.0,5.542892e-09,0.2830829,0.0,1.0393413e-11,0.0,7.7420795e-12
0.17933054,0.0,2.440916e-07,0.0,5.506148e-07,0.78862005,0.0,1.7634699e-08,0.0,4.4753943e-08,0.07073574,0.0,1.4088646e-11,0.0,5.5499095e-11
0.011215697,0.0,1.8640924e-07,0.0,1.245622e-06,0.0,0.0,1.3017014e-08,0.0,1.0854936e-07,0.017071731,0.0,7.091727e-12,0.0,1.2419145e-10
0.022401243,0.0,1.2626002e-07,0.0,2.22267e-06,0.0,0.0,8.3904865e-09,0.0,2.1532233e-07,0.12335026,0.0,4.808671e-12,0.0,2.929239e-10
0.0,0.0,1.1800846e-07,0.0,3.950321e-06,0.023286352,0.0,6.5968178e-09,0.0,4.0110217e-07,0.15105684,0.0,7.086743e-10,0.0,7.887163e-08
0.0,0.0,1.5808546e-07,0.0,6.9690836e-06,0.0,0.0,8.527805e-09,0.0,7.673982e-07,0.01098468,0.0,2.3371547e-09,0.0,2.5618874e-07
0.112066515,0.0,1.3249137e-07,0.0,9.983294e-06,0.0,0.0,8.386478e-09,0.0,1.323823e-06,0.09879216,0.0,1.8272357e-09,0.0,4.3116125e-07
0.0,0.0,1.413211e-07,0.0,1.4237645e-05,0.0,0.0,9.469679e-09,0.0,2.2597658e-06,0.13489467,0.0,1.7565093e-09,0.0,7.245106e-07
0.0,0.0,1.2295793e-07,0.0,1.8203365e-05,0.0,0.0,9.182066e-09,0.0,3.4689995e-06,0.12852775,0.0,1.6189052e-09,0.0,1.1335434e-06
0.04995809,0.0,9.929143e-08,0.0,2.2976934e-05,0.0,0.0,7.08845e-09,0.0,4.7998865e-06,0.0,0.0,1.2202558e-09,0.0,1.6502389e-06
0.09575552,0.0,7.7622865e-08,0.0,2.7658392e-05,0.0,0.0,5.391439e-09,0.0,6.308626e-06,0.014622917,0.0,1.2169601e-09,0.0,2.2320191e-06
0.15689915,0.0,6.9549934e-08,0.0,3.5363188e-05,0.060064476,0.0,4.113279e-09,0.0,8.013627e-06,0.15000734,0.0,8.9814467e-10,0.0,2.7441054e-06
0.0,0.0,7.937964e-08,0.0,4.2219584e-05,0.033095837,0.0,4.2984545e-09,0.0,1.0195079e-05,0.12076151,0.0,1.2388541e-09,0.0,3.916025e-06
0.1252721,0.0,8.7375966e-08,0.0,5.1559702e-05,0.0,0.0,3.7122816e-09,0.0,1.2464602e-05,0.09935188,0.0,1.1714695e-09,0.0,4.86728e-06
0.38232863,0.0,1.0116224e-07,0.0,6.1665356e-05,0.0,0.0,3.5433132e-09,0.0,1.5129571e-05,0.07626306,0.0,1.3511791e-09,0.0,6.210281e-06
0.0864091,0.0,1.1556489e-07,0.0,7.146222e-05,0.023286352,0.0,6.1242202e-09,0.0,1.9013323e-05,0.0,0.0,1.7107169e-09,0.0,8.009596e-06
